variant,reason,full_annual,full_sharpe,full_max_drawdown,late_min_annual
base,原始信号,5.0324642954765775,2.030804943890823,0.3613458332569928,1.5440379402797482
drop_top_1pct,去最高 1% 代理信号 5 条,4.633937459675628,1.9802390680376813,0.3613458332569928,1.5440379402797482
drop_top_day,去最高代理信号日 20240925,5.0324642954765775,2.030804943890823,0.3613458332569928,1.5440379402797482
drop_top_month,去最高代理月份 202409,4.741765894120614,2.021489644347186,0.3612794692491407,1.5440379402797482
drop_top_stock,去最高代理股票 300573.SZ,5.016587245025498,2.030254914627151,0.36135760001563877,1.5440379402797482
