anchor,starts,annual_min,annual_median,annual_max,sharpe_min,sharpe_median,max_drawdown_max
20250701,7,2.551675206721451,2.5728607247024597,2.7020586047427586,2.6258641866443493,2.645312309660906,0.19857634290890958
20251009,7,1.3693534574975046,1.5098783918017757,1.6885045903334435,2.3235845733818525,2.4079075842852316,0.19862860981576724
20260105,7,1.428115136236084,1.7639746505266278,2.097451600516478,2.4716124293699164,2.735615705624858,0.1984789586198402
