anchor,starts,annual_min,annual_median,annual_max,sharpe_min,sharpe_median,max_drawdown_max
20250701,7,2.4133366674603978,2.4608280783917427,2.5837463985956,2.660586271781825,2.695923074069803,0.19376620463403207
20251009,7,1.3092864544739158,1.4692974254406672,1.632757664525562,2.3637714742997398,2.471156810429685,0.19388616340911524
20260105,7,1.4654312450733038,1.7996675583152146,2.1398935319192978,2.601360440932424,2.867601999837349,0.19387852261810776
