variant,reason,full_annual,full_sharpe,full_max_drawdown,late_min_annual
base,原始信号,7.000706890387421,1.9946529276253473,0.36909415491667646,1.6728645483294133
drop_top_1pct,去最高 1% 代理信号 5 条,6.112010439899545,1.9476974916308087,0.36909415491667646,1.6728645483294133
drop_top_day,去最高代理信号日 20240925,7.000706890387421,1.9946529276253473,0.36909415491667646,1.6728645483294133
drop_top_month,去最高代理月份 202409,6.527492832521066,1.9832563471193434,0.3691226982380491,1.6728645483294133
drop_top_stock,去最高代理股票 300573.SZ,6.975879987220128,1.9944126979677346,0.36906240105306704,1.6728645483294133
