anchor,starts,annual_min,annual_median,annual_max,sharpe_min,sharpe_median,max_drawdown_max
20250701,7,3.0164572295492706,3.034637845003369,3.19947200572377,2.523956902378785,2.5432722797209566,0.22629206146305386
20251009,7,1.538816419705482,1.7055008332876551,1.986541374426805,2.2192411705027317,2.3611638086028353,0.22615259911687763
20260105,7,1.5311880009329946,1.9037655860206169,2.3116287804372457,2.3091146749279186,2.554717001843555,0.22615128546206398
