name,returncode,annual,sharpe,max_drawdown,win_ratio,open_count,close_count,config_json,env_json,signal_file,log_file,signal_count,buy_days,avg_day_target_sum,min_day_target_sum,max_day_target_sum,role_counts_json,avg_invested_pct,ge80_ratio,max_active_positions,exposure_points
tp14,0,4.129590018727238,3.110333718654755,0.20113614694900914,0.6102941176470589,417,408,"{""holding_days"": 6, ""max_holding_days"": 6, ""max_positions"": 7, ""name"": ""tp14"", ""per_row_mode"": ""none"", ""target_position_pct"": 0.42}","{""GM_CASH_BUFFER"": ""0.99"", ""GM_EQUITY_DD_HARD_SCALE"": ""0.58"", ""GM_EQUITY_DD_HARD_TRIGGER"": ""0.17"", ""GM_EQUITY_DD_RECOVER_TRIGGER"": ""0.05"", ""GM_EQUITY_DD_RISK_MODE"": ""1"", ""GM_EQUITY_DD_SOFT_SCALE"": ""0.82"", ""GM_EQUITY_DD_SOFT_TRIGGER"": ""0.09"", ""GM_LIGHT_STOP_LOSS_PCT"": ""none"", ""GM_LOG_EXPOSURE"": ""1"", ""GM_MAX_DAILY_SELLS"": ""1"", ""GM_MIN_HOLDING_DAYS_BEFORE_SCORE_EXIT"": ""4"", ""GM_OPEN_DAILY_SCORE_EXIT"": ""1"", ""GM_SCORE_CONTINUE_ENTRY_RATIO"": ""1.02"", ""GM_SCORE_EXIT_ENTRY_RATIO"": ""1.0"", ""GM_SCORE_EXIT_RANK"": ""none"", ""GM_SKIP_OPEN_LIMIT_UP_BUY"": ""1"", ""GM_STOP_LOSS_PCT"": ""0.08"", ""GM_SYNC_POSITIONS"": ""1"", ""GM_TAKE_PROFIT_PCT"": ""0.14"", ""GM_VERBOSE_TRADES"": ""0""}",D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\signals\tp14.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\logs\tp14.log,1910,427,1.1528144496487158,0.14,1.85802,"{""base"": 596, ""quality"": 579, ""risk"": 735}",0.8011204765784119,0.6517311608961304,9,491
h5_mh5,0,3.501031085751089,2.810666207765619,0.21241314710255652,0.5956937799043063,426,418,"{""holding_days"": 5, ""max_holding_days"": 5, ""max_positions"": 7, ""name"": ""h5_mh5"", ""per_row_mode"": ""none"", ""target_position_pct"": 0.42}","{""GM_CASH_BUFFER"": ""0.99"", ""GM_EQUITY_DD_HARD_SCALE"": ""0.58"", ""GM_EQUITY_DD_HARD_TRIGGER"": ""0.17"", ""GM_EQUITY_DD_RECOVER_TRIGGER"": ""0.05"", ""GM_EQUITY_DD_RISK_MODE"": ""1"", ""GM_EQUITY_DD_SOFT_SCALE"": ""0.82"", ""GM_EQUITY_DD_SOFT_TRIGGER"": ""0.09"", ""GM_LIGHT_STOP_LOSS_PCT"": ""none"", ""GM_LOG_EXPOSURE"": ""1"", ""GM_MAX_DAILY_SELLS"": ""1"", ""GM_MIN_HOLDING_DAYS_BEFORE_SCORE_EXIT"": ""4"", ""GM_OPEN_DAILY_SCORE_EXIT"": ""1"", ""GM_SCORE_CONTINUE_ENTRY_RATIO"": ""1.02"", ""GM_SCORE_EXIT_ENTRY_RATIO"": ""1.0"", ""GM_SCORE_EXIT_RANK"": ""none"", ""GM_SKIP_OPEN_LIMIT_UP_BUY"": ""1"", ""GM_STOP_LOSS_PCT"": ""0.08"", ""GM_SYNC_POSITIONS"": ""1"", ""GM_TAKE_PROFIT_PCT"": ""none"", ""GM_VERBOSE_TRADES"": ""0""}",D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\signals\h5_mh5.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\logs\h5_mh5.log,1910,427,1.1528144496487158,0.14,1.85802,"{""base"": 596, ""quality"": 579, ""risk"": 735}",0.7836635173116081,0.5967413441955194,8,491
score_rank20_mh2,0,3.3547202840065133,2.6858162025924956,0.20125991092314405,0.6095717884130982,407,397,"{""holding_days"": 6, ""max_holding_days"": 6, ""max_positions"": 7, ""name"": ""score_rank20_mh2"", ""per_row_mode"": ""none"", ""target_position_pct"": 0.42}","{""GM_CASH_BUFFER"": ""0.99"", ""GM_EQUITY_DD_HARD_SCALE"": ""0.58"", ""GM_EQUITY_DD_HARD_TRIGGER"": ""0.17"", ""GM_EQUITY_DD_RECOVER_TRIGGER"": ""0.05"", ""GM_EQUITY_DD_RISK_MODE"": ""1"", ""GM_EQUITY_DD_SOFT_SCALE"": ""0.82"", ""GM_EQUITY_DD_SOFT_TRIGGER"": ""0.09"", ""GM_LIGHT_STOP_LOSS_PCT"": ""none"", ""GM_LOG_EXPOSURE"": ""1"", ""GM_MAX_DAILY_SELLS"": ""1"", ""GM_MIN_HOLDING_DAYS_BEFORE_SCORE_EXIT"": ""2"", ""GM_OPEN_DAILY_SCORE_EXIT"": ""1"", ""GM_SCORE_CONTINUE_ENTRY_RATIO"": ""1.02"", ""GM_SCORE_EXIT_ENTRY_RATIO"": ""1.0"", ""GM_SCORE_EXIT_RANK"": ""0.20"", ""GM_SKIP_OPEN_LIMIT_UP_BUY"": ""1"", ""GM_STOP_LOSS_PCT"": ""0.08"", ""GM_SYNC_POSITIONS"": ""1"", ""GM_TAKE_PROFIT_PCT"": ""none"", ""GM_VERBOSE_TRADES"": ""0""}",D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\signals\score_rank20_mh2.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\logs\score_rank20_mh2.log,1910,427,1.1528144496487158,0.14,1.85802,"{""base"": 596, ""quality"": 579, ""risk"": 735}",0.8304283095723015,0.6782077393075356,9,491
score_rank30_mh2,0,3.3547202840065133,2.6858162025924956,0.20125991092314405,0.6095717884130982,407,397,"{""holding_days"": 6, ""max_holding_days"": 6, ""max_positions"": 7, ""name"": ""score_rank30_mh2"", ""per_row_mode"": ""none"", ""target_position_pct"": 0.42}","{""GM_CASH_BUFFER"": ""0.99"", ""GM_EQUITY_DD_HARD_SCALE"": ""0.58"", ""GM_EQUITY_DD_HARD_TRIGGER"": ""0.17"", ""GM_EQUITY_DD_RECOVER_TRIGGER"": ""0.05"", ""GM_EQUITY_DD_RISK_MODE"": ""1"", ""GM_EQUITY_DD_SOFT_SCALE"": ""0.82"", ""GM_EQUITY_DD_SOFT_TRIGGER"": ""0.09"", ""GM_LIGHT_STOP_LOSS_PCT"": ""none"", ""GM_LOG_EXPOSURE"": ""1"", ""GM_MAX_DAILY_SELLS"": ""1"", ""GM_MIN_HOLDING_DAYS_BEFORE_SCORE_EXIT"": ""2"", ""GM_OPEN_DAILY_SCORE_EXIT"": ""1"", ""GM_SCORE_CONTINUE_ENTRY_RATIO"": ""1.02"", ""GM_SCORE_EXIT_ENTRY_RATIO"": ""1.0"", ""GM_SCORE_EXIT_RANK"": ""0.30"", ""GM_SKIP_OPEN_LIMIT_UP_BUY"": ""1"", ""GM_STOP_LOSS_PCT"": ""0.08"", ""GM_SYNC_POSITIONS"": ""1"", ""GM_TAKE_PROFIT_PCT"": ""none"", ""GM_VERBOSE_TRADES"": ""0""}",D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\signals\score_rank30_mh2.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\logs\score_rank30_mh2.log,1910,427,1.1528144496487158,0.14,1.85802,"{""base"": 596, ""quality"": 579, ""risk"": 735}",0.8304283095723015,0.6782077393075356,9,491
score_daydrop90_mh2,0,3.248467507932064,2.6624580179742146,0.2013928378774648,0.6124401913875598,427,418,"{""holding_days"": 6, ""max_holding_days"": 6, ""max_positions"": 7, ""name"": ""score_daydrop90_mh2"", ""per_row_mode"": ""none"", ""target_position_pct"": 0.42}","{""GM_CASH_BUFFER"": ""0.99"", ""GM_EQUITY_DD_HARD_SCALE"": ""0.58"", ""GM_EQUITY_DD_HARD_TRIGGER"": ""0.17"", ""GM_EQUITY_DD_RECOVER_TRIGGER"": ""0.05"", ""GM_EQUITY_DD_RISK_MODE"": ""1"", ""GM_EQUITY_DD_SOFT_SCALE"": ""0.82"", ""GM_EQUITY_DD_SOFT_TRIGGER"": ""0.09"", ""GM_LIGHT_STOP_LOSS_PCT"": ""none"", ""GM_LOG_EXPOSURE"": ""1"", ""GM_MAX_DAILY_SELLS"": ""1"", ""GM_MIN_HOLDING_DAYS_BEFORE_SCORE_EXIT"": ""2"", ""GM_OPEN_DAILY_SCORE_EXIT"": ""1"", ""GM_SCORE_CONTINUE_ENTRY_RATIO"": ""1.02"", ""GM_SCORE_EXIT_ENTRY_RATIO"": ""1.0"", ""GM_SCORE_EXIT_RANK"": ""none"", ""GM_SCORE_STOP_LOSS_DAY_DROP_RATIO"": ""0.90"", ""GM_SKIP_OPEN_LIMIT_UP_BUY"": ""1"", ""GM_STOP_LOSS_PCT"": ""0.08"", ""GM_SYNC_POSITIONS"": ""1"", ""GM_TAKE_PROFIT_PCT"": ""none"", ""GM_VERBOSE_TRADES"": ""0""}",D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\signals\score_daydrop90_mh2.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\logs\score_daydrop90_mh2.log,1910,427,1.1528144496487158,0.14,1.85802,"{""base"": 596, ""quality"": 579, ""risk"": 735}",0.8043451181262736,0.6802443991853361,8,491
row_risk_hold_short,0,3.2249640489925526,2.646357146919815,0.20113614694900914,0.610705596107056,420,411,"{""holding_days"": 6, ""max_holding_days"": 6, ""max_positions"": 7, ""name"": ""row_risk_hold_short"", ""per_row_mode"": ""risk_hold_short"", ""target_position_pct"": 0.42}","{""GM_CASH_BUFFER"": ""0.99"", ""GM_EQUITY_DD_HARD_SCALE"": ""0.58"", ""GM_EQUITY_DD_HARD_TRIGGER"": ""0.17"", ""GM_EQUITY_DD_RECOVER_TRIGGER"": ""0.05"", ""GM_EQUITY_DD_RISK_MODE"": ""1"", ""GM_EQUITY_DD_SOFT_SCALE"": ""0.82"", ""GM_EQUITY_DD_SOFT_TRIGGER"": ""0.09"", ""GM_LIGHT_STOP_LOSS_PCT"": ""none"", ""GM_LOG_EXPOSURE"": ""1"", ""GM_MAX_DAILY_SELLS"": ""1"", ""GM_MIN_HOLDING_DAYS_BEFORE_SCORE_EXIT"": ""4"", ""GM_OPEN_DAILY_SCORE_EXIT"": ""1"", ""GM_SCORE_CONTINUE_ENTRY_RATIO"": ""1.02"", ""GM_SCORE_EXIT_ENTRY_RATIO"": ""1.0"", ""GM_SCORE_EXIT_RANK"": ""none"", ""GM_SKIP_OPEN_LIMIT_UP_BUY"": ""1"", ""GM_STOP_LOSS_PCT"": ""0.08"", ""GM_SYNC_POSITIONS"": ""1"", ""GM_TAKE_PROFIT_PCT"": ""none"", ""GM_VERBOSE_TRADES"": ""0""}",D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\signals\row_risk_hold_short.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\logs\row_risk_hold_short.log,1910,427,1.1528144496487158,0.14,1.85802,"{""base"": 596, ""quality"": 579, ""risk"": 735}",0.7833401547861509,0.6130346232179226,8,491
score98_mh3,0,3.3146484333044257,2.6133857422434645,0.20125991092314416,0.6105527638190955,408,398,"{""holding_days"": 6, ""max_holding_days"": 6, ""max_positions"": 7, ""name"": ""score98_mh3"", ""per_row_mode"": ""none"", ""target_position_pct"": 0.42}","{""GM_CASH_BUFFER"": ""0.99"", ""GM_EQUITY_DD_HARD_SCALE"": ""0.58"", ""GM_EQUITY_DD_HARD_TRIGGER"": ""0.17"", ""GM_EQUITY_DD_RECOVER_TRIGGER"": ""0.05"", ""GM_EQUITY_DD_RISK_MODE"": ""1"", ""GM_EQUITY_DD_SOFT_SCALE"": ""0.82"", ""GM_EQUITY_DD_SOFT_TRIGGER"": ""0.09"", ""GM_LIGHT_STOP_LOSS_PCT"": ""none"", ""GM_LOG_EXPOSURE"": ""1"", ""GM_MAX_DAILY_SELLS"": ""1"", ""GM_MIN_HOLDING_DAYS_BEFORE_SCORE_EXIT"": ""3"", ""GM_OPEN_DAILY_SCORE_EXIT"": ""1"", ""GM_SCORE_CONTINUE_ENTRY_RATIO"": ""1.02"", ""GM_SCORE_EXIT_ENTRY_RATIO"": ""0.98"", ""GM_SCORE_EXIT_RANK"": ""none"", ""GM_SKIP_OPEN_LIMIT_UP_BUY"": ""1"", ""GM_STOP_LOSS_PCT"": ""0.08"", ""GM_SYNC_POSITIONS"": ""1"", ""GM_TAKE_PROFIT_PCT"": ""none"", ""GM_VERBOSE_TRADES"": ""0""}",D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\signals\score98_mh3.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\logs\score98_mh3.log,1910,427,1.1528144496487158,0.14,1.85802,"{""base"": 596, ""quality"": 579, ""risk"": 735}",0.8304607372708757,0.6822810590631364,9,491
score_stop_ratio75_mh2,0,3.3146484333044257,2.613385742243463,0.20125991092314405,0.6105527638190955,408,398,"{""holding_days"": 6, ""max_holding_days"": 6, ""max_positions"": 7, ""name"": ""score_stop_ratio75_mh2"", ""per_row_mode"": ""none"", ""target_position_pct"": 0.42}","{""GM_CASH_BUFFER"": ""0.99"", ""GM_EQUITY_DD_HARD_SCALE"": ""0.58"", ""GM_EQUITY_DD_HARD_TRIGGER"": ""0.17"", ""GM_EQUITY_DD_RECOVER_TRIGGER"": ""0.05"", ""GM_EQUITY_DD_RISK_MODE"": ""1"", ""GM_EQUITY_DD_SOFT_SCALE"": ""0.82"", ""GM_EQUITY_DD_SOFT_TRIGGER"": ""0.09"", ""GM_LIGHT_STOP_LOSS_PCT"": ""none"", ""GM_LOG_EXPOSURE"": ""1"", ""GM_MAX_DAILY_SELLS"": ""1"", ""GM_MIN_HOLDING_DAYS_BEFORE_SCORE_EXIT"": ""2"", ""GM_OPEN_DAILY_SCORE_EXIT"": ""1"", ""GM_SCORE_CONTINUE_ENTRY_RATIO"": ""1.02"", ""GM_SCORE_EXIT_ENTRY_RATIO"": ""1.0"", ""GM_SCORE_EXIT_RANK"": ""none"", ""GM_SCORE_STOP_LOSS_RATIO"": ""0.75"", ""GM_SKIP_OPEN_LIMIT_UP_BUY"": ""1"", ""GM_STOP_LOSS_PCT"": ""0.08"", ""GM_SYNC_POSITIONS"": ""1"", ""GM_TAKE_PROFIT_PCT"": ""none"", ""GM_VERBOSE_TRADES"": ""0""}",D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\signals\score_stop_ratio75_mh2.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\logs\score_stop_ratio75_mh2.log,1910,427,1.1528144496487158,0.14,1.85802,"{""base"": 596, ""quality"": 579, ""risk"": 735}",0.8304607372708757,0.6822810590631364,9,491
score97_mh2,0,3.3146484333044257,2.6133857422434628,0.20125991092314416,0.6105527638190955,408,398,"{""holding_days"": 6, ""max_holding_days"": 6, ""max_positions"": 7, ""name"": ""score97_mh2"", ""per_row_mode"": ""none"", ""target_position_pct"": 0.42}","{""GM_CASH_BUFFER"": ""0.99"", ""GM_EQUITY_DD_HARD_SCALE"": ""0.58"", ""GM_EQUITY_DD_HARD_TRIGGER"": ""0.17"", ""GM_EQUITY_DD_RECOVER_TRIGGER"": ""0.05"", ""GM_EQUITY_DD_RISK_MODE"": ""1"", ""GM_EQUITY_DD_SOFT_SCALE"": ""0.82"", ""GM_EQUITY_DD_SOFT_TRIGGER"": ""0.09"", ""GM_LIGHT_STOP_LOSS_PCT"": ""none"", ""GM_LOG_EXPOSURE"": ""1"", ""GM_MAX_DAILY_SELLS"": ""1"", ""GM_MIN_HOLDING_DAYS_BEFORE_SCORE_EXIT"": ""2"", ""GM_OPEN_DAILY_SCORE_EXIT"": ""1"", ""GM_SCORE_CONTINUE_ENTRY_RATIO"": ""1.02"", ""GM_SCORE_EXIT_ENTRY_RATIO"": ""0.97"", ""GM_SCORE_EXIT_RANK"": ""none"", ""GM_SKIP_OPEN_LIMIT_UP_BUY"": ""1"", ""GM_STOP_LOSS_PCT"": ""0.08"", ""GM_SYNC_POSITIONS"": ""1"", ""GM_TAKE_PROFIT_PCT"": ""none"", ""GM_VERBOSE_TRADES"": ""0""}",D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\signals\score97_mh2.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\logs\score97_mh2.log,1910,427,1.1528144496487158,0.14,1.85802,"{""base"": 596, ""quality"": 579, ""risk"": 735}",0.8304607372708757,0.6822810590631364,9,491
score102_mh2,0,3.3146484333044257,2.6133857422434628,0.20125991092314405,0.6105527638190955,408,398,"{""holding_days"": 6, ""max_holding_days"": 6, ""max_positions"": 7, ""name"": ""score102_mh2"", ""per_row_mode"": ""none"", ""target_position_pct"": 0.42}","{""GM_CASH_BUFFER"": ""0.99"", ""GM_EQUITY_DD_HARD_SCALE"": ""0.58"", ""GM_EQUITY_DD_HARD_TRIGGER"": ""0.17"", ""GM_EQUITY_DD_RECOVER_TRIGGER"": ""0.05"", ""GM_EQUITY_DD_RISK_MODE"": ""1"", ""GM_EQUITY_DD_SOFT_SCALE"": ""0.82"", ""GM_EQUITY_DD_SOFT_TRIGGER"": ""0.09"", ""GM_LIGHT_STOP_LOSS_PCT"": ""none"", ""GM_LOG_EXPOSURE"": ""1"", ""GM_MAX_DAILY_SELLS"": ""1"", ""GM_MIN_HOLDING_DAYS_BEFORE_SCORE_EXIT"": ""2"", ""GM_OPEN_DAILY_SCORE_EXIT"": ""1"", ""GM_SCORE_CONTINUE_ENTRY_RATIO"": ""1.02"", ""GM_SCORE_EXIT_ENTRY_RATIO"": ""1.02"", ""GM_SCORE_EXIT_RANK"": ""none"", ""GM_SKIP_OPEN_LIMIT_UP_BUY"": ""1"", ""GM_STOP_LOSS_PCT"": ""0.08"", ""GM_SYNC_POSITIONS"": ""1"", ""GM_TAKE_PROFIT_PCT"": ""none"", ""GM_VERBOSE_TRADES"": ""0""}",D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\signals\score102_mh2.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\logs\score102_mh2.log,1910,427,1.1528144496487158,0.14,1.85802,"{""base"": 596, ""quality"": 579, ""risk"": 735}",0.8304607372708757,0.6822810590631364,9,491
score_stop_ratio85_mh2,0,3.3146484333044257,2.6133857422434628,0.20125991092314416,0.6105527638190955,408,398,"{""holding_days"": 6, ""max_holding_days"": 6, ""max_positions"": 7, ""name"": ""score_stop_ratio85_mh2"", ""per_row_mode"": ""none"", ""target_position_pct"": 0.42}","{""GM_CASH_BUFFER"": ""0.99"", ""GM_EQUITY_DD_HARD_SCALE"": ""0.58"", ""GM_EQUITY_DD_HARD_TRIGGER"": ""0.17"", ""GM_EQUITY_DD_RECOVER_TRIGGER"": ""0.05"", ""GM_EQUITY_DD_RISK_MODE"": ""1"", ""GM_EQUITY_DD_SOFT_SCALE"": ""0.82"", ""GM_EQUITY_DD_SOFT_TRIGGER"": ""0.09"", ""GM_LIGHT_STOP_LOSS_PCT"": ""none"", ""GM_LOG_EXPOSURE"": ""1"", ""GM_MAX_DAILY_SELLS"": ""1"", ""GM_MIN_HOLDING_DAYS_BEFORE_SCORE_EXIT"": ""2"", ""GM_OPEN_DAILY_SCORE_EXIT"": ""1"", ""GM_SCORE_CONTINUE_ENTRY_RATIO"": ""1.02"", ""GM_SCORE_EXIT_ENTRY_RATIO"": ""1.0"", ""GM_SCORE_EXIT_RANK"": ""none"", ""GM_SCORE_STOP_LOSS_RATIO"": ""0.85"", ""GM_SKIP_OPEN_LIMIT_UP_BUY"": ""1"", ""GM_STOP_LOSS_PCT"": ""0.08"", ""GM_SYNC_POSITIONS"": ""1"", ""GM_TAKE_PROFIT_PCT"": ""none"", ""GM_VERBOSE_TRADES"": ""0""}",D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\signals\score_stop_ratio85_mh2.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\logs\score_stop_ratio85_mh2.log,1910,427,1.1528144496487158,0.14,1.85802,"{""base"": 596, ""quality"": 579, ""risk"": 735}",0.8304607372708757,0.6822810590631364,9,491
score98_mh2,0,3.3146484333044257,2.6133857422434623,0.20125991092314405,0.6105527638190955,408,398,"{""holding_days"": 6, ""max_holding_days"": 6, ""max_positions"": 7, ""name"": ""score98_mh2"", ""per_row_mode"": ""none"", ""target_position_pct"": 0.42}","{""GM_CASH_BUFFER"": ""0.99"", ""GM_EQUITY_DD_HARD_SCALE"": ""0.58"", ""GM_EQUITY_DD_HARD_TRIGGER"": ""0.17"", ""GM_EQUITY_DD_RECOVER_TRIGGER"": ""0.05"", ""GM_EQUITY_DD_RISK_MODE"": ""1"", ""GM_EQUITY_DD_SOFT_SCALE"": ""0.82"", ""GM_EQUITY_DD_SOFT_TRIGGER"": ""0.09"", ""GM_LIGHT_STOP_LOSS_PCT"": ""none"", ""GM_LOG_EXPOSURE"": ""1"", ""GM_MAX_DAILY_SELLS"": ""1"", ""GM_MIN_HOLDING_DAYS_BEFORE_SCORE_EXIT"": ""2"", ""GM_OPEN_DAILY_SCORE_EXIT"": ""1"", ""GM_SCORE_CONTINUE_ENTRY_RATIO"": ""1.02"", ""GM_SCORE_EXIT_ENTRY_RATIO"": ""0.98"", ""GM_SCORE_EXIT_RANK"": ""none"", ""GM_SKIP_OPEN_LIMIT_UP_BUY"": ""1"", ""GM_STOP_LOSS_PCT"": ""0.08"", ""GM_SYNC_POSITIONS"": ""1"", ""GM_TAKE_PROFIT_PCT"": ""none"", ""GM_VERBOSE_TRADES"": ""0""}",D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\signals\score98_mh2.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\logs\score98_mh2.log,1910,427,1.1528144496487158,0.14,1.85802,"{""base"": 596, ""quality"": 579, ""risk"": 735}",0.8304607372708757,0.6822810590631364,9,491
score99_mh2,0,3.3146484333044257,2.6133857422434623,0.20125991092314416,0.6105527638190955,408,398,"{""holding_days"": 6, ""max_holding_days"": 6, ""max_positions"": 7, ""name"": ""score99_mh2"", ""per_row_mode"": ""none"", ""target_position_pct"": 0.42}","{""GM_CASH_BUFFER"": ""0.99"", ""GM_EQUITY_DD_HARD_SCALE"": ""0.58"", ""GM_EQUITY_DD_HARD_TRIGGER"": ""0.17"", ""GM_EQUITY_DD_RECOVER_TRIGGER"": ""0.05"", ""GM_EQUITY_DD_RISK_MODE"": ""1"", ""GM_EQUITY_DD_SOFT_SCALE"": ""0.82"", ""GM_EQUITY_DD_SOFT_TRIGGER"": ""0.09"", ""GM_LIGHT_STOP_LOSS_PCT"": ""none"", ""GM_LOG_EXPOSURE"": ""1"", ""GM_MAX_DAILY_SELLS"": ""1"", ""GM_MIN_HOLDING_DAYS_BEFORE_SCORE_EXIT"": ""2"", ""GM_OPEN_DAILY_SCORE_EXIT"": ""1"", ""GM_SCORE_CONTINUE_ENTRY_RATIO"": ""1.02"", ""GM_SCORE_EXIT_ENTRY_RATIO"": ""0.99"", ""GM_SCORE_EXIT_RANK"": ""none"", ""GM_SKIP_OPEN_LIMIT_UP_BUY"": ""1"", ""GM_STOP_LOSS_PCT"": ""0.08"", ""GM_SYNC_POSITIONS"": ""1"", ""GM_TAKE_PROFIT_PCT"": ""none"", ""GM_VERBOSE_TRADES"": ""0""}",D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\signals\score99_mh2.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\logs\score99_mh2.log,1910,427,1.1528144496487158,0.14,1.85802,"{""base"": 596, ""quality"": 579, ""risk"": 735}",0.8304607372708757,0.6822810590631364,9,491
score102_mh3,0,3.3146484333044257,2.6133857422434623,0.20125991092314416,0.6105527638190955,408,398,"{""holding_days"": 6, ""max_holding_days"": 6, ""max_positions"": 7, ""name"": ""score102_mh3"", ""per_row_mode"": ""none"", ""target_position_pct"": 0.42}","{""GM_CASH_BUFFER"": ""0.99"", ""GM_EQUITY_DD_HARD_SCALE"": ""0.58"", ""GM_EQUITY_DD_HARD_TRIGGER"": ""0.17"", ""GM_EQUITY_DD_RECOVER_TRIGGER"": ""0.05"", ""GM_EQUITY_DD_RISK_MODE"": ""1"", ""GM_EQUITY_DD_SOFT_SCALE"": ""0.82"", ""GM_EQUITY_DD_SOFT_TRIGGER"": ""0.09"", ""GM_LIGHT_STOP_LOSS_PCT"": ""none"", ""GM_LOG_EXPOSURE"": ""1"", ""GM_MAX_DAILY_SELLS"": ""1"", ""GM_MIN_HOLDING_DAYS_BEFORE_SCORE_EXIT"": ""3"", ""GM_OPEN_DAILY_SCORE_EXIT"": ""1"", ""GM_SCORE_CONTINUE_ENTRY_RATIO"": ""1.02"", ""GM_SCORE_EXIT_ENTRY_RATIO"": ""1.02"", ""GM_SCORE_EXIT_RANK"": ""none"", ""GM_SKIP_OPEN_LIMIT_UP_BUY"": ""1"", ""GM_STOP_LOSS_PCT"": ""0.08"", ""GM_SYNC_POSITIONS"": ""1"", ""GM_TAKE_PROFIT_PCT"": ""none"", ""GM_VERBOSE_TRADES"": ""0""}",D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\signals\score102_mh3.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_model_application_20260621\formal_10d_current_best_exit_grid_20260622\logs\score102_mh3.log,1910,427,1.1528144496487158,0.14,1.85802,"{""base"": 596, ""quality"": 579, ""risk"": 735}",0.8304607372708757,0.6822810590631364,9,491
