variant,reason,full_annual,full_sharpe,full_max_drawdown,late_min_annual
base,原始信号,5.932463053274865,1.9052935171819414,0.39055403013753537,1.6976409689034206
drop_top_1pct,去最高 1% 代理信号 5 条,5.284041086905699,1.8582175797786693,0.39055403013753537,1.6976409689034206
drop_top_day,去最高代理信号日 20240925,5.932463053274865,1.9052935171819414,0.39055403013753537,1.6976409689034206
drop_top_month,去最高代理月份 202409,5.549624246042281,1.8934518792563992,0.3905108774519215,1.6976409689034206
drop_top_stock,去最高代理股票 300573.SZ,5.909849481114667,1.904935913340615,0.3905727553124302,1.6976409689034206
