case_name,target_pct,start_name,start,returncode,annual,pnl_ratio,sharpe,max_drawdown,win_ratio,open_count,close_count,log_file,avg_invested_pct,ge80_ratio,max_active_positions,exposure_points
dd0714_tp060_pos82,0.82,full_20240605,2024-06-05 09:00:00,0,6.294187581029076,12.916017803262408,1.9743678225665888,0.3844110000187342,0.5841584158415841,203,202,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_dd0714_tp060_high_position_20260624\logs\dd0714_tp060_pos82_full_20240605.log,0.3791077489795919,0.2857142857142857,1,490
dd0714_tp060_pos82,0.82,recent60_20260324,2026-03-24 09:00:00,0,0.3302762205237863,0.08324770489914614,0.695649087375216,0.22020231911028695,0.5238095238095238,22,21,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_dd0714_tp060_high_position_20260624\logs\dd0714_tp060_pos82_recent60_20260324.log,0.44575812727272734,0.36363636363636365,1,55
dd0714_tp060_pos82,0.82,late_20250701,2025-07-01 09:00:00,0,2.937245592839689,2.8809148554427635,2.5644003182884076,0.22123660744500911,0.5981308411214953,108,107,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_dd0714_tp060_high_position_20260624\logs\dd0714_tp060_pos82_late_20250701.log,0.4181579740259742,0.4025974025974026,1,231
dd0714_tp060_pos82,0.82,late_20251009,2025-10-09 09:00:00,0,1.9300432201577982,1.3642497282211286,2.513566628687577,0.2212739779307301,0.5866666666666667,76,75,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_dd0714_tp060_high_position_20260624\logs\dd0714_tp060_pos82_late_20251009.log,0.4301130909090909,0.4484848484848485,1,165
dd0714_tp060_pos82,0.82,late_20260105,2026-01-05 09:00:00,0,1.6302660209978244,0.7593019823825483,2.43210459769689,0.2210189992257621,0.625,49,48,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_dd0714_tp060_high_position_20260624\logs\dd0714_tp060_pos82_late_20260105.log,0.42471562857142847,0.4,1,105
dd0714_tp060_pos84,0.84,full_20240605,2024-06-05 09:00:00,0,6.673641818067475,13.694678689678188,1.9584660785062948,0.39191506659960795,0.5841584158415841,203,202,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_dd0714_tp060_high_position_20260624\logs\dd0714_tp060_pos84_full_20240605.log,0.38681572448979595,0.2816326530612245,1,490
dd0714_tp060_pos84,0.84,recent60_20260324,2026-03-24 09:00:00,0,0.3325462878445704,0.08381988625123418,0.6810812481080011,0.2256492012556799,0.5238095238095238,22,21,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_dd0714_tp060_high_position_20260624\logs\dd0714_tp060_pos84_recent60_20260324.log,0.45711410909090916,0.36363636363636365,1,55
dd0714_tp060_pos84,0.84,late_20250701,2025-07-01 09:00:00,0,3.0515428852156576,2.9930201449512475,2.5409939590127593,0.22590885686723067,0.5981308411214953,108,107,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_dd0714_tp060_high_position_20260624\logs\dd0714_tp060_pos84_late_20250701.log,0.4280907012987013,0.4025974025974026,1,231
dd0714_tp060_pos84,0.84,late_20251009,2025-10-09 09:00:00,0,1.986541374426805,1.40418540986881,2.488956528393739,0.22604266043505838,0.5866666666666667,76,75,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_dd0714_tp060_high_position_20260624\logs\dd0714_tp060_pos84_late_20251009.log,0.4402405696969696,0.4484848484848485,1,165
dd0714_tp060_pos84,0.84,late_20260105,2026-01-05 09:00:00,0,1.655326988843901,0.770974213982091,2.388223002047964,0.22555204086675545,0.625,49,48,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_dd0714_tp060_high_position_20260624\logs\dd0714_tp060_pos84_late_20260105.log,0.4349160095238095,0.4,1,105
dd0714_tp060_pos85,0.85,full_20240605,2024-06-05 09:00:00,0,6.665324520798706,13.677611139940359,1.9363065927988379,0.39563845856377705,0.5841584158415841,203,202,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_dd0714_tp060_high_position_20260624\logs\dd0714_tp060_pos85_full_20240605.log,0.3942020693877552,0.27755102040816326,1,490
