case_name,target_pct,full_annual,full_sharpe,full_max_drawdown,full_avg_invested_pct,recent60_annual,recent60_sharpe,recent60_max_drawdown,late_min_annual,late_median_annual,signal_rows,signal_days,latest_signal_date,latest_buy_date
dd0714_tp060_pos90,0.9,7.7612863168757915,1.9225466188061608,0.41403603286913043,0.4095709857142857,0.40260717035264876,0.7646802688641987,0.23016603781355477,1.822960430810252,2.1565710432715526,496,496,20260622,20260623
dd0714_tp060_pos88,0.88,7.6194795795268515,1.9529391768601958,0.4067008901173421,0.4037201938775508,0.3916484795237749,0.7629847100070498,0.2262492672506311,1.7785394326675261,2.1138821640561876,496,496,20260622,20260623
dd0714_tp060_pos86,0.86,7.032804185830126,1.962893172026008,0.39935414913565426,0.39748648979591844,0.38747525950477407,0.7763743000678796,0.22087044607961234,1.7581068916311577,2.056733258673614,496,496,20260622,20260623
dd0714_tp060_pos84,0.84,6.673641818067475,1.9584660785062948,0.39191506659960795,0.38681572448979595,0.3325462878445704,0.6810812481080011,0.2256492012556799,1.655326988843901,1.986541374426805,496,496,20260622,20260623
dd0714_tp060_pos85,0.85,6.665324520798706,1.9363065927988379,0.39563845856377705,0.3942020693877552,0.3332084858035171,0.6740719455970211,0.22755675977387912,1.6743293855342647,1.96955625850336,496,496,20260622,20260623
dd0714_tp060_pos82,0.82,6.294187581029076,1.9743678225665888,0.3844110000187342,0.3791077489795919,0.3302762205237863,0.695649087375216,0.22020231911028695,1.6302660209978244,1.9300432201577982,496,496,20260622,20260623
