case_name,target_pct,dd_soft,dd_hard,dd_recover,dd_soft_scale,dd_hard_scale,full_annual,full_sharpe,full_max_drawdown,full_avg_invested_pct,recent60_annual,recent60_sharpe,recent60_max_drawdown,late_min_annual,late_median_annual,signal_rows,signal_days,latest_signal_date,latest_buy_date
dd0611_tp060_pos84,0.84,0.06,0.11,0.03,0.7,0.5,4.98425635993794,1.9421748589112238,0.36932167881608396,0.35240008571428566,0.4838968528122218,1.044784789222279,0.19550784324256332,1.2969085224685195,1.7139972478952163,496,496,20260622,20260623
dd0611_tp060_pos85,0.85,0.06,0.11,0.03,0.7,0.5,5.1571499505163505,1.9419441761108018,0.3727913551434439,0.3560989734693879,0.4854667816685511,1.0346450287596187,0.19750018802217337,1.3132507624586487,1.7360567113140604,496,496,20260622,20260623
dd0611_tp060_pos86,0.86,0.06,0.11,0.03,0.7,0.5,5.299281122957543,1.9317993712723291,0.3764209742104891,0.36022258163265336,0.4958693215887838,1.0430810754315467,0.19918314233369702,1.6137766253651975,1.7629551477379053,496,496,20260622,20260623
dd0611_tp060_pos87,0.87,0.06,0.11,0.03,0.7,0.5,5.446498636814235,1.926799985428513,0.37998579300672075,0.36440309183673475,0.4905229858836401,1.0169498720597538,0.20254752953405605,1.6311541545907593,1.7870101161931158,496,496,20260622,20260623
dd0611_tp060_pos88,0.88,0.06,0.11,0.03,0.7,0.5,5.606816018973829,1.9195596177607865,0.3834412692797762,0.368178030612245,0.5021781123653274,1.0267580297689105,0.20427721603428803,1.6553729982196275,1.8143309778020917,496,496,20260622,20260623
dd0611_tp060_pos89,0.89,0.06,0.11,0.03,0.7,0.5,5.759829615303549,1.9144207636383637,0.38703341752649667,0.37238358367346946,0.5072265064155717,1.0252148343830427,0.20604146828600878,1.6786140612171925,1.8398848807603085,496,496,20260622,20260623
dd0611_tp060_pos90,0.9,0.06,0.11,0.03,0.7,0.5,5.932463053274865,1.9052935171819414,0.39055403013753537,0.37644444897959184,0.5113670230524359,1.0200704564476335,0.20786273492007945,1.6976409689034206,1.8675200412188178,496,496,20260622,20260623
