case_name,dd_soft,dd_hard,dd_recover,dd_soft_scale,dd_hard_scale,full_annual,full_sharpe,full_max_drawdown,full_avg_invested_pct,recent60_annual,recent60_sharpe,recent60_max_drawdown,late_min_annual,late_median_annual,signal_rows,signal_days,latest_signal_date,latest_buy_date
tp060_pos86_dd0509_s7555,0.05,0.09,0.03,0.75,0.55,5.133385068821832,1.9230415949860529,0.3844556978771978,0.36865308775510214,0.510209079557883,1.058990715972507,0.19759305619448747,1.684859605332657,1.8212536017791283,496,496,20260622,20260623
tp060_pos86_dd0510_s7050,0.05,0.1,0.03,0.7,0.5,4.603773802150153,1.9212861851390357,0.3689892035142741,0.3560771530612244,0.5565653243136334,1.1822989564213118,0.1877438925704331,1.668230242849002,1.8114845518028804,496,496,20260622,20260623
tp060_pos86_dd0510_s7555,0.05,0.1,0.03,0.75,0.55,5.091759452834594,1.917798266365321,0.3845344535685542,0.3689960693877551,0.510209079557883,1.058990715972507,0.19759305619448747,1.6792743642416714,1.8212536017791283,496,496,20260622,20260623
tp060_pos86_dd0610_s7050,0.06,0.1,0.03,0.7,0.5,4.897952405900359,1.8905364363201806,0.37640401875952684,0.35826815714285704,0.4958693215887838,1.0430810754315467,0.19918314233369702,1.6191975946593904,1.7629551477379053,496,496,20260622,20260623
tp060_pos86_dd0611_s7050,0.06,0.11,0.03,0.7,0.5,5.299281122957543,1.9317993712723291,0.3764209742104891,0.36022258163265336,0.4958693215887838,1.0430810754315467,0.19918314233369702,1.6137766253651975,1.7629551477379053,496,496,20260622,20260623
tp060_pos86_dd0611_s7555,0.06,0.11,0.03,0.75,0.55,5.754539498129288,1.9311604616901334,0.3905146111024739,0.3727468755102039,0.44826654022678036,0.9235737991358106,0.20823159627379956,1.6351285354517153,1.774750089399895,496,496,20260622,20260623
