anchor,starts,annual_min,annual_median,annual_max,sharpe_min,sharpe_median,max_drawdown_max
20250701,7,2.7911880134390543,2.8087765164722445,2.971310909509199,2.499922084572283,2.5190780012561578,0.20052663679612123
20251009,7,1.4026680296535632,1.557883374991718,1.7629551477379053,2.1986667953809356,2.2856210496721547,0.20050497480485255
20260105,7,1.215412787867346,1.8679280199411752,2.2962525358835313,1.9303229586066084,2.62324725582636,0.20050066427674992
