tag,start,end,returncode,annual,pnl_ratio,sharpe,max_drawdown,win_ratio,open_count,close_count,signal_file,log_file,avg_invested_pct,ge80_ratio,max_active_positions,exposure_points,anchor,offset,start_date,start_time
nearby_20250701_m3_20250626,2025-06-26 09:00:00,2026-06-23 15:30:00,0,2.8974625569527372,2.8815860497913524,2.4149629389069864,0.19814534950893925,0.6018518518518519,109,108,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_dd0509_tp060_high_position_20260624\signals\dd0509_tp060_pos94.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\logs\nearby_20250701_m3_20250626.log,0.4366496794871792,0.3333333333333333,1,234,20250701,-3,20250626,2025-06-26 09:00:00
nearby_20250701_m2_20250627,2025-06-27 09:00:00,2026-06-23 15:30:00,0,3.09956199670048,3.074086144672805,2.472074060595778,0.19845558075483816,0.6018518518518519,109,108,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_dd0509_tp060_high_position_20260624\signals\dd0509_tp060_pos94.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\logs\nearby_20250701_m2_20250627.log,0.43518229613733916,0.33047210300429186,1,233,20250701,-2,20250627,2025-06-27 09:00:00
nearby_20250701_m1_20250630,2025-06-30 09:00:00,2026-06-23 15:30:00,0,2.9023017357056555,2.854592666077617,2.4188764009809796,0.19832057823915059,0.6018518518518519,109,108,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_dd0509_tp060_high_position_20260624\signals\dd0509_tp060_pos94.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\logs\nearby_20250701_m1_20250630.log,0.4364757887931036,0.33189655172413796,1,232,20250701,-1,20250630,2025-06-30 09:00:00
nearby_20250701_0_20250701,2025-07-01 09:00:00,2026-06-23 15:30:00,0,2.9266290778524127,2.8705019448525033,2.428686243670688,0.19820979364966468,0.5981308411214953,108,107,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_dd0509_tp060_high_position_20260624\signals\dd0509_tp060_pos94.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\logs\nearby_20250701_0_20250701.log,0.4342022251082251,0.329004329004329,1,231,20250701,0,20250701,2025-07-01 09:00:00
nearby_20250701_1_20250702,2025-07-02 09:00:00,2026-06-23 15:30:00,0,3.129760569235124,3.061163077306683,2.48794153855284,0.19811833989223782,0.5981308411214953,108,107,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_dd0509_tp060_high_position_20260624\signals\dd0509_tp060_pos94.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\logs\nearby_20250701_1_20250702.log,0.43671096086956535,0.33043478260869563,1,230,20250701,1,20250702,2025-07-02 09:00:00
nearby_20250701_2_20250703,2025-07-03 09:00:00,2026-06-23 15:30:00,0,2.914649798051294,2.8427817208390707,2.4326495258658083,0.19838757487293734,0.5981308411214953,108,107,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_dd0509_tp060_high_position_20260624\signals\dd0509_tp060_pos94.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\logs\nearby_20250701_2_20250703.log,0.4337825283842795,0.32751091703056767,1,229,20250701,2,20250703,2025-07-03 09:00:00
nearby_20250701_3_20250704,2025-07-04 09:00:00,2026-06-23 15:30:00,0,2.9067489858972886,2.8271120273795547,2.4352279707428814,0.1980372231514812,0.5943396226415094,107,106,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_dd0509_tp060_high_position_20260624\signals\dd0509_tp060_pos94.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\logs\nearby_20250701_3_20250704.log,0.43144510526315777,0.32456140350877194,1,228,20250701,3,20250704,2025-07-04 09:00:00
nearby_20251009_m3_20250926,2025-09-26 09:00:00,2026-06-23 15:30:00,0,1.632564465495825,1.2121232058886808,2.254718908083776,0.1977356419004524,0.5769230769230769,79,78,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_dd0509_tp060_high_position_20260624\signals\dd0509_tp060_pos94.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\logs\nearby_20251009_m3_20250926.log,0.4464593392857142,0.35714285714285715,1,168,20251009,-3,20250926,2025-09-26 09:00:00
nearby_20251009_m2_20250929,2025-09-29 09:00:00,2026-06-23 15:30:00,0,1.5188725518666406,1.1152269695897525,2.1827720867466747,0.1980224840117719,0.5714285714285714,78,77,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_dd0509_tp060_high_position_20260624\signals\dd0509_tp060_pos94.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\logs\nearby_20251009_m2_20250929.log,0.44920661676646706,0.3592814371257485,1,167,20251009,-2,20250929,2025-09-29 09:00:00
nearby_20251009_m1_20250930,2025-09-30 09:00:00,2026-06-23 15:30:00,0,1.5721085655813025,1.1500081835896103,2.2218087264640065,0.19761134247847076,0.5789473684210527,77,76,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_dd0509_tp060_high_position_20260624\signals\dd0509_tp060_pos94.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\logs\nearby_20251009_m1_20250930.log,0.44600986746987953,0.35542168674698793,1,166,20251009,-1,20250930,2025-09-30 09:00:00
