anchor,starts,annual_min,annual_median,annual_max,sharpe_min,sharpe_median,max_drawdown_max
20250701,7,2.8974625569527372,2.914649798051294,3.129760569235124,2.4149629389069864,2.4326495258658083,0.19845558075483816
20251009,7,1.5188725518666406,1.6981517376180943,1.9817926910940302,2.1827720867466747,2.273754199371606,0.19837080699662388
20260105,7,1.5227336989269173,1.9970339614252917,2.475013359461051,2.291866244193128,2.5979909151451865,0.1982211659924169
