tag,start,end,returncode,annual,pnl_ratio,sharpe,max_drawdown,win_ratio,open_count,close_count,signal_file,log_file,avg_invested_pct,ge80_ratio,max_active_positions,exposure_points,variant,start_name
stress_base_full_20240605,2024-06-05 09:00:00,2026-06-23 15:30:00,0,4.8712844383785665,9.996142587248073,1.8425187985584124,0.3965911706056802,0.5841584158415841,203,202,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\signals\base.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\logs\stress_base_full_20240605.log,0.384073957142857,0.23265306122448978,1,490,base,full_20240605
stress_base_late_20250701,2025-07-01 09:00:00,2026-06-23 15:30:00,0,2.9266290778524127,2.8705019448525033,2.428686243670688,0.19820979364966468,0.5981308411214953,108,107,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\signals\base.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\logs\stress_base_late_20250701.log,0.4342022251082251,0.329004329004329,1,231,base,late_20250701
stress_base_late_20251009,2025-10-09 09:00:00,2026-06-23 15:30:00,0,1.9817926910940302,1.4008288063075611,2.4487792548661775,0.1982995666968632,0.5866666666666667,76,75,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\signals\base.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\logs\stress_base_late_20251009.log,0.44484576363636363,0.3515151515151515,1,165,base,late_20251009
stress_base_late_20260105,2026-01-05 09:00:00,2026-06-23 15:30:00,0,1.7064271196485048,0.794774274904783,2.412577153848996,0.1977876934372985,0.625,49,48,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\signals\base.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\logs\stress_base_late_20260105.log,0.4410814952380951,0.3523809523809524,1,105,base,late_20260105
stress_drop_top_stock_full_20240605,2024-06-05 09:00:00,2026-06-23 15:30:00,0,4.852077102090702,9.95672808072859,1.8413974402944568,0.39654696237612647,0.5841584158415841,203,202,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\signals\drop_top_stock.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\logs\stress_drop_top_stock_full_20240605.log,0.38212355918367347,0.23061224489795917,1,490,drop_top_stock,full_20240605
stress_drop_top_stock_late_20250701,2025-07-01 09:00:00,2026-06-23 15:30:00,0,2.9266290778524127,2.8705019448525033,2.428686243670688,0.19820979364966468,0.5981308411214953,108,107,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\signals\drop_top_stock.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\logs\stress_drop_top_stock_late_20250701.log,0.4342022251082251,0.329004329004329,1,231,drop_top_stock,late_20250701
stress_drop_top_stock_late_20251009,2025-10-09 09:00:00,2026-06-23 15:30:00,0,1.9817926910940302,1.4008288063075611,2.4487792548661775,0.1982995666968632,0.5866666666666667,76,75,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\signals\drop_top_stock.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\logs\stress_drop_top_stock_late_20251009.log,0.44484576363636363,0.3515151515151515,1,165,drop_top_stock,late_20251009
stress_drop_top_stock_late_20260105,2026-01-05 09:00:00,2026-06-23 15:30:00,0,1.7064271196485048,0.794774274904783,2.412577153848996,0.1977876934372985,0.625,49,48,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\signals\drop_top_stock.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\logs\stress_drop_top_stock_late_20260105.log,0.4410814952380951,0.3523809523809524,1,105,drop_top_stock,late_20260105
stress_drop_top_day_full_20240605,2024-06-05 09:00:00,2026-06-23 15:30:00,0,4.8712844383785665,9.996142587248073,1.8425187985584124,0.3965911706056802,0.5841584158415841,203,202,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\signals\drop_top_day.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\logs\stress_drop_top_day_full_20240605.log,0.384073957142857,0.23265306122448978,1,490,drop_top_day,full_20240605
stress_drop_top_day_late_20250701,2025-07-01 09:00:00,2026-06-23 15:30:00,0,2.9266290778524127,2.8705019448525033,2.428686243670688,0.19820979364966468,0.5981308411214953,108,107,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\signals\drop_top_day.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl06_dd0509_pos94_tp060_validation_20260624\logs\stress_drop_top_day_late_20250701.log,0.4342022251082251,0.329004329004329,1,231,drop_top_day,late_20250701
