anchor,starts,annual_min,annual_median,annual_max,sharpe_min,sharpe_median,max_drawdown_max
20250701,7,2.8454370146797645,2.8677683788417316,3.0143963099181073,2.497400945651327,2.5179856316697395,0.21750074486292784
20251009,7,1.3898707328576743,1.5470056469829885,1.7992617014009107,2.148333004789556,2.23592345973246,0.21746309968349822
20260105,7,1.468490551669019,1.8396374030621998,2.2467706169341946,2.290061130873592,2.5514570195916546,0.21737288983535727
