variant,reason,full_annual,full_sharpe,full_max_drawdown,late_min_annual
base,原始信号,5.865558892972139,1.9274288725019693,0.39702989546550477,1.593322262144662
drop_top_1pct,去最高 1% 代理信号 5 条,5.208407510655286,1.8727052840006797,0.39702989546550477,1.593322262144662
drop_top_day,去最高代理信号日 20240925,5.865558892972139,1.9274288725019693,0.39702989546550477,1.593322262144662
drop_top_month,去最高代理月份 202409,5.528776177961675,1.9175406803536115,0.396982127877838,1.593322262144662
drop_top_stock,去最高代理股票 300573.SZ,5.842786778542316,1.926813591345436,0.39692389494724123,1.593322262144662
