anchor,starts,annual_min,annual_median,annual_max,sharpe_min,sharpe_median,max_drawdown_max
20250701,7,2.9556912032120084,2.9748554185643323,3.1930715534366834,2.402004267430254,2.420396002068592,0.20387577295827894
20251009,7,1.5245115854770634,1.6970063932044153,1.9918908118535918,2.1577394215827774,2.2434339449964438,0.20374883396773946
20260105,7,1.545607418676319,2.019000249210826,2.4999573667874877,2.278507154384639,2.5754931072078304,0.20344026578940075
