tag,start,end,returncode,annual,pnl_ratio,sharpe,max_drawdown,win_ratio,open_count,close_count,signal_file,log_file,avg_invested_pct,ge80_ratio,max_active_positions,exposure_points,variant,start_name
stress_base_full_20240605,2024-06-05 09:00:00,2026-06-23 15:30:00,0,5.144622061843618,10.557046368002384,1.8205388526118542,0.396597095308004,0.5891089108910891,203,202,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl07_dd0510_pos94_tp070_validation_20260624\signals\base.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl07_dd0510_pos94_tp070_validation_20260624\logs\stress_base_full_20240605.log,0.38747211632653067,0.23265306122448978,1,490,base,full_20240605
stress_base_late_20250701,2025-07-01 09:00:00,2026-06-23 15:30:00,0,2.981805633854296,2.9246203203283234,2.4139911766132784,0.20373016088246154,0.5981308411214953,108,107,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl07_dd0510_pos94_tp070_validation_20260624\signals\base.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl07_dd0510_pos94_tp070_validation_20260624\logs\stress_base_late_20250701.log,0.4377883116883118,0.3246753246753247,1,231,base,late_20250701
stress_base_late_20251009,2025-10-09 09:00:00,2026-06-23 15:30:00,0,1.9918908118535918,1.4079666560499362,2.4226481459755203,0.20364928339247584,0.5866666666666667,76,75,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl07_dd0510_pos94_tp070_validation_20260624\signals\base.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl07_dd0510_pos94_tp070_validation_20260624\logs\stress_base_late_20251009.log,0.4489215636363637,0.34545454545454546,1,165,base,late_20251009
stress_base_late_20260105,2026-01-05 09:00:00,2026-06-23 15:30:00,0,1.7270224866120034,0.8043666376001112,2.3931143520872804,0.20301894367615692,0.625,49,48,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl07_dd0510_pos94_tp070_validation_20260624\signals\base.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl07_dd0510_pos94_tp070_validation_20260624\logs\stress_base_late_20260105.log,0.4499573142857144,0.3523809523809524,1,105,base,late_20260105
stress_drop_top_stock_full_20240605,2024-06-05 09:00:00,2026-06-23 15:30:00,0,5.124378765958913,10.515506015625276,1.8199268426120365,0.3965958864432362,0.5891089108910891,203,202,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl07_dd0510_pos94_tp070_validation_20260624\signals\drop_top_stock.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl07_dd0510_pos94_tp070_validation_20260624\logs\stress_drop_top_stock_full_20240605.log,0.3855877102040814,0.23061224489795917,1,490,drop_top_stock,full_20240605
stress_drop_top_stock_late_20250701,2025-07-01 09:00:00,2026-06-23 15:30:00,0,2.981805633854296,2.9246203203283234,2.4139911766132784,0.20373016088246154,0.5981308411214953,108,107,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl07_dd0510_pos94_tp070_validation_20260624\signals\drop_top_stock.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl07_dd0510_pos94_tp070_validation_20260624\logs\stress_drop_top_stock_late_20250701.log,0.4377883116883118,0.3246753246753247,1,231,drop_top_stock,late_20250701
stress_drop_top_stock_late_20251009,2025-10-09 09:00:00,2026-06-23 15:30:00,0,1.9918908118535918,1.4079666560499362,2.4226481459755203,0.20364928339247584,0.5866666666666667,76,75,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl07_dd0510_pos94_tp070_validation_20260624\signals\drop_top_stock.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl07_dd0510_pos94_tp070_validation_20260624\logs\stress_drop_top_stock_late_20251009.log,0.4489215636363637,0.34545454545454546,1,165,drop_top_stock,late_20251009
stress_drop_top_stock_late_20260105,2026-01-05 09:00:00,2026-06-23 15:30:00,0,1.7270224866120034,0.8043666376001112,2.3931143520872804,0.20301894367615692,0.625,49,48,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl07_dd0510_pos94_tp070_validation_20260624\signals\drop_top_stock.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl07_dd0510_pos94_tp070_validation_20260624\logs\stress_drop_top_stock_late_20260105.log,0.4499573142857144,0.3523809523809524,1,105,drop_top_stock,late_20260105
stress_drop_top_day_full_20240605,2024-06-05 09:00:00,2026-06-23 15:30:00,0,5.144622061843618,10.557046368002384,1.8205388526118542,0.396597095308004,0.5891089108910891,203,202,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl07_dd0510_pos94_tp070_validation_20260624\signals\drop_top_day.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl07_dd0510_pos94_tp070_validation_20260624\logs\stress_drop_top_day_full_20240605.log,0.38747211632653067,0.23265306122448978,1,490,drop_top_day,full_20240605
stress_drop_top_day_late_20250701,2025-07-01 09:00:00,2026-06-23 15:30:00,0,2.981805633854296,2.9246203203283234,2.4139911766132784,0.20373016088246154,0.5981308411214953,108,107,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl07_dd0510_pos94_tp070_validation_20260624\signals\drop_top_day.csv,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_sl07_dd0510_pos94_tp070_validation_20260624\logs\stress_drop_top_day_late_20250701.log,0.4377883116883118,0.3246753246753247,1,231,drop_top_day,late_20250701
