anchor,starts,annual_min,annual_median,annual_max,sharpe_min,sharpe_median,max_drawdown_max
20250701,7,2.801439143372355,2.934473627699354,3.1007316871970523,2.438744568029842,2.481015275714935,0.20689644511927657
20251009,7,1.4390506709095086,1.6051659498376771,1.824660323516139,2.1546826644308754,2.246073859327077,0.2068695281305566
20260105,7,1.5378103524580293,1.9487831897174333,2.383738185216855,2.3267250036472555,2.601127715213653,0.2068054606174873
