signal_date,buy_date,symbol,stock_code,name,rank,pred_prob,pred_5d,pred_10d,rank_5d,rank_10d,amount,turnover_rate,total_mv,atr_qfq,close,target_pct,holding_days,max_holding_days,raw_target_pct
20240808,20240809,SZSE.300796,300796.SZ,贝斯美,1,1.0075959607399017,1.0009998112495282,1.0092449981124951,1.0009998112495282,1.0092449981124951,183856.841,5.2834,341280.014,,9.449999866381408,0.26400,5,5,0.24000
20240808,20240809,SHSE.603665,603665.SH,康隆达,2,1.007405624764062,1.0008106832767083,1.0090543601359003,1.0008106832767083,1.0090543601359003,69874.154,2.9298,242281.654,,14.867764355197728,0.24200,5,5,0.22000
20240808,20240809,SZSE.300736,300736.SZ,百邦科技,3,1.0066806719516799,1.000243676859192,1.008289920724802,1.000243676859192,1.008289920724802,84761.637,7.9432,109645.5571,,8.430000273850712,0.20900,5,5,0.19000
20240808,20240809,SHSE.688359,688359.SH,三孚新科,4,1.005751604379011,0.9986787466968667,1.0075198187995469,0.9986787466968667,1.0075198187995469,24462.188,0.9263,266428.956,,28.64999853044867,0.17600,5,5,0.16000
20240808,20240809,SZSE.000597,000597.SZ,东北制药,5,1.0026923367308418,0.9847112117780294,1.0071876179690449,0.9847112117780294,1.0071876179690449,80642.257,1.0714,764570.2468,,5.246516746040898,0.15400,5,5,0.14000
20240809,20240812,SHSE.603665,603665.SH,康隆达,1,1.008048999622499,1.001,1.0098112495281237,1.001,1.0098112495281237,69637.573,2.9326,236447.4469,,14.509744611527415,0.26400,5,5,0.24000
20240809,20240812,SZSE.300796,300796.SZ,贝斯美,2,1.007858625896565,1.0008106832767083,1.009620611551529,1.0008106832767083,1.009620611551529,170882.942,4.8304,353558.8717,,9.789999861573968,0.24200,5,5,0.22000
20240809,20240812,SZSE.301487,301487.SZ,盟固利,3,1.0076682521706306,1.0006213665534165,1.009429973574934,1.0006213665534165,1.009429973574934,488657.179,9.9672,804328.7665,,17.50000081695877,0.20900,5,5,0.19000
20240809,20240812,SZSE.300736,300736.SZ,百邦科技,4,1.0066849754624387,1.0002425443563607,1.0082955832389582,1.0002425443563607,1.0082955832389582,59749.005,5.5583,108344.898,,8.330000270602186,0.17600,5,5,0.16000
20240809,20240812,SHSE.688359,688359.SH,三孚新科,5,1.0063431106077767,1.0000507738769346,1.007916194790487,1.0000507738769346,1.007916194790487,22581.086,0.8338,265870.9896,,28.589998533526266,0.15400,5,5,0.14000
20240812,20240813,SHSE.603665,603665.SH,康隆达,1,1.007746885617214,1.0009994337485844,1.0094337485843714,1.0009994337485844,1.0094337485843714,77306.318,3.4203,227047.8911,,13.932935024503022,0.26400,5,5,0.24000
20240812,20240813,SZSE.301487,301487.SZ,盟固利,2,1.007556738391846,1.0008112495281238,1.0092431106077764,1.0008112495281238,1.0092431106077764,580366.283,14.4242,673797.6981,,14.660000684378032,0.24200,5,5,0.22000
20240812,20240813,SZSE.301348,301348.SZ,蓝箭电子,3,1.0073656096640242,1.0006181577953945,1.0090524726311816,1.0006181577953945,1.0090524726311816,276988.72,8.8332,459600.0,,18.857705563761694,0.20900,5,5,0.19000
20240812,20240813,SHSE.600743,600743.SH,华远控股,4,1.0000151000377502,0.9739524348810872,1.0065307663269158,0.9739524348810872,1.0065307663269158,42834.696,1.5173,279186.004,,1.1900000192569824,0.17600,5,5,0.16000
20240812,20240813,SZSE.000509,000509.SZ,华塑控股,5,0.9995636089090222,0.9637599093997735,1.0085145337863344,0.9637599093997735,1.0085145337863344,51177.392,1.4811,345547.2327,,3.2199999153074037,0.15400,5,5,0.14000
20240813,20240814,SZSE.301487,301487.SZ,盟固利,1,1.0080097017742544,1.000811060777652,1.009809362023405,1.000811060777652,1.009809362023405,375426.22,9.346,688965.0406,,14.99000069978354,0.26400,5,5,0.24000
20240813,20240814,SHSE.603665,603665.SH,康隆达,2,1.007819290298226,1.0006215553038882,1.0096187240468102,1.0006215553038882,1.0096187240468102,59028.101,2.6676,227047.8911,,13.932935024503022,0.24200,5,5,0.22000
20240813,20240814,SZSE.301348,301348.SZ,蓝箭电子,3,1.0074742921857305,1.0004292185730466,1.0092355605889014,1.0004292185730466,1.0092355605889014,211338.118,7.1131,453400.0,,18.603315279829314,0.20900,5,5,0.19000
20240813,20240814,SHSE.688113,688113.SH,联测科技,4,1.0072419781049453,0.9986787466968667,1.0093827859569648,0.9986787466968667,1.0093827859569648,2010.12,0.1277,159041.056,,24.384879619889,0.17600,5,5,0.16000
20240813,20240814,SZSE.300796,300796.SZ,贝斯美,5,1.0063437146092866,1.0000537938844847,1.007916194790487,1.0000537938844847,1.007916194790487,100080.478,2.7324,366198.8722,,10.139999856625131,0.15400,5,5,0.14000
20240814,20240815,SZSE.301487,301487.SZ,盟固利,1,1.0080489526325722,1.0009996225702962,1.0098112851481411,1.0009996225702962,1.0098112851481411,220184.638,5.4483,677934.2461,,14.750000688579535,0.26400,5,5,0.24000
20240814,20240815,SHSE.603665,603665.SH,康隆达,2,1.007858577090017,1.0008101528590299,1.0096206831477637,1.0008101528590299,1.0096206831477637,64577.165,2.872,228830.5655,,14.042329946180063,0.24200,5,5,0.22000
20240814,20240815,SZSE.301348,301348.SZ,蓝箭电子,3,1.0072858275146253,1.0002411775806757,1.0090469899981127,1.0002411775806757,1.0090469899981127,116626.184,3.8856,445000.0,,18.258657475791892,0.20900,5,5,0.19000
20240814,20240815,SZSE.300796,300796.SZ,贝斯美,4,1.0062109832043782,0.9986789960369881,1.0080939799962256,0.9986789960369881,1.0080939799962256,64080.409,1.7721,359337.1576,,9.94999985931164,0.17600,5,5,0.16000
20240814,20240815,SHSE.600449,600449.SH,宁夏建材,5,1.0058773353462918,0.9984902811851293,1.0077240988865823,0.9984902811851293,1.0077240988865823,162924.817,3.6191,451881.0847,,9.199059346631444,0.15400,5,5,0.14000
20240815,20240816,SZSE.301487,301487.SZ,盟固利,1,1.008199924528302,1.0009996226415094,1.01,1.0009996226415094,1.01,241614.825,6.0534,670120.7666,,14.580000680643364,0.26400,5,5,0.24000
20240815,20240816,SHSE.603665,603665.SH,康隆达,2,1.007819283018868,1.0006209433962263,1.0096188679245282,1.0006209433962263,1.0096188679245282,50497.724,2.2481,228344.3816,,14.012494967540869,0.24200,5,5,0.22000
20240815,20240816,SZSE.301348,301348.SZ,蓝箭电子,3,1.0076284905660378,1.0004292452830188,1.0094283018867924,1.0004292452830188,1.0094283018867924,120034.428,4.0266,446000.0,,18.29968816674873,0.20900,5,5,0.19000
20240815,20240816,SZSE.300796,300796.SZ,贝斯美,4,1.0060996226415095,0.9988679245283019,1.0079075471698113,0.9988679245283019,1.0079075471698113,67947.092,1.9063,354642.3003,,9.819999861149782,0.17600,5,5,0.16000
20240815,20240816,SHSE.600449,600449.SH,宁夏建材,5,1.005907924528302,0.9986792452830189,1.0077150943396227,0.9986792452830189,1.0077150943396227,116408.359,2.5074,467182.878,,9.510561885353354,0.15400,5,5,0.14000
20240816,20240819,SZSE.301487,301487.SZ,盟固利,1,1.0080490473495567,1.0009998113563479,1.0098113563478588,1.0009998113563479,1.0098113563478588,198012.328,5.057,653114.9584,,14.210000663370522,0.26400,5,5,0.24000
20240816,20240819,SHSE.603665,603665.SH,康隆达,2,1.007707828711564,1.0008104131295983,1.0094321826070554,1.0008104131295983,1.0094321826070554,36779.427,1.644,226885.8298,,13.922990031623291,0.24200,5,5,0.22000
20240816,20240819,SZSE.301348,301348.SZ,蓝箭电子,3,1.007513299377476,1.00061497830598,1.0092378796453498,1.00061497830598,1.0092378796453498,142472.776,4.7174,453400.0,,18.603315279829314,0.20900,5,5,0.19000
20240816,20240819,SHSE.600449,600449.SH,宁夏建材,4,1.0056245991322392,0.9981135634785889,1.0075023580456517,0.9981135634785889,1.0075023580456517,72524.614,1.5843,449011.9984,,9.140652620621086,0.17600,5,5,0.16000
20240816,20240819,SHSE.601992,601992.SH,金隅集团,5,1.0055129220901717,0.9937747594793436,1.0084474627428788,0.9937747594793436,1.0084474627428788,38709.34,0.3452,1430821.332,,1.2983911866036202,0.15400,5,5,0.14000
20240819,20240820,SHSE.603665,603665.SH,康隆达,1,1.0078964150943397,1.0009990566037736,1.009620754716981,1.0009990566037736,1.009620754716981,33428.569,1.5158,222348.1132,,13.644530230990824,0.26400,5,5,0.24000
20240819,20240820,SZSE.301487,301487.SZ,盟固利,2,1.007709396226415,1.0008111320754718,1.0094339622641508,1.0008111320754718,1.0094339622641508,162594.79,4.2328,640245.6981,,13.93000065029918,0.24200,5,5,0.22000
20240819,20240820,SZSE.301348,301348.SZ,蓝箭电子,3,1.0071763773584905,1.000425283018868,1.0088641509433962,1.000425283018868,1.0088641509433962,108148.134,3.5862,448200.0,,18.389955686853767,0.20900,5,5,0.19000
20240819,20240820,SZSE.301511,301511.SZ,德福科技,4,1.0069853962264153,1.0002401886792454,1.0086716981132076,1.0002401886792454,1.0086716981132076,208629.602,5.1593,655534.88,,10.390379603100971,0.17600,5,5,0.16000
20240819,20240820,SZSE.000981,000981.SZ,山子高科,5,1.0060664150943397,0.9967924528301887,1.0083849056603773,0.9967924528301887,1.0083849056603773,257122.848,3.6467,1069729.385,,1.0700000055647256,0.15400,5,5,0.14000
20240820,20240821,SHSE.603665,603665.SH,康隆达,1,1.0082,1.001,1.01,1.001,1.01,48894.954,2.296,211165.883,,12.958325722289391,0.26400,5,5,0.24000
20240820,20240821,SZSE.301348,301348.SZ,蓝箭电子,2,1.0078194302961705,1.0006213921901528,1.009618939822675,1.0006213921901528,1.009618939822675,90546.76,3.0899,437400.0,,17.946824224519943,0.24200,5,5,0.22000
20240820,20240821,SZSE.301487,301487.SZ,盟固利,3,1.0076325221656293,1.0004338803999246,1.0094321826070554,1.0004338803999246,1.0094321826070554,204306.966,5.3232,641624.5474,,13.960000651699682,0.20900,5,5,0.19000
20240820,20240821,SZSE.301511,301511.SZ,德福科技,4,1.007136842105263,1.0002418411620448,1.0088605923410676,1.0002418411620448,1.0088605923410676,129268.678,3.4127,637885.864,,10.110638613786712,0.17600,5,5,0.16000
20240820,20240821,SZSE.002271,002271.SZ,东方雨虹,5,1.0069334087907942,1.000054706659121,1.0086530843237125,1.000054706659121,1.0086530843237125,881600.856,4.3684000968933105,2521586.5715,0.3538599908351898,8.468208646588502,0.15400,5,5,0.14000
20240821,20240822,SHSE.603665,603665.SH,康隆达,1,1.0075571482459451,1.0008110147114297,1.0092436816295738,1.0008110147114297,1.0092436816295738,64521.0,3.1581,209545.27,,12.858875793492082,0.26400,5,5,0.24000
20240821,20240822,SZSE.301348,301348.SZ,蓝箭电子,2,1.0073571482459451,1.0006182572614108,1.0090418709920785,1.0006182572614108,1.0090418709920785,68828.406,2.3773,433000.0,,17.997251147024937,0.24200,5,5,0.22000
20240821,20240822,SZSE.301511,301511.SZ,德福科技,3,1.0068351565447002,1.0002414183327046,1.008483591097699,1.0002414183327046,1.008483591097699,132212.601,3.4881,644819.406,,10.220536859588744,0.20900,5,5,0.19000
20240821,20240822,SZSE.301487,301487.SZ,盟固利,4,1.0067256884194644,1.0004334213504338,1.008298755186722,1.0004334213504338,1.008298755186722,433185.034,10.767,683449.6433,,14.870000694181538,0.17600,5,5,0.16000
20240821,20240822,SHSE.688217,688217.SH,睿昂基因,5,1.0063434175782724,1.0000535646925688,1.0079158807996982,1.0000535646925688,1.0079158807996982,8454.884,1.0256,81773.0317,,14.553115657953553,0.15400,5,5,0.14000
20240822,20240823,SHSE.603665,603665.SH,康隆达,1,1.007747114296492,1.0009988683515654,1.0094341757827234,1.0009988683515654,1.0094341757827234,78880.536,3.7016,218296.5805,,13.395905408997551,0.26400,5,5,0.24000
20240822,20240823,SHSE.688426,688426.SH,康为世纪,2,1.0070174651075066,1.0004211618257262,1.0086665409279516,1.0004211618257262,1.0086665409279516,15358.856,2.4932,186852.0623,,16.61000074130561,0.24200,5,5,0.22000
20240822,20240823,SZSE.301538,301538.SZ,骏鼎达,3,1.0060827612221803,1.0002289701999245,1.0075462089777443,1.0002289701999245,1.0075462089777443,87031.552,9.3071,390656.0,,35.103613052594966,0.20900,5,5,0.19000
20240822,20240823,SHSE.600545,600545.SH,卓郎智能,4,1.0049460580912863,0.9926442851754055,1.0080215013202565,0.9926442851754055,1.0080215013202565,9074.4,0.3908,230640.6766,,1.2899999340478039,0.17600,5,5,0.16000
20240822,20240823,SHSE.600022,600022.SH,山东钢铁,5,1.004805733685402,0.9913240286684271,1.0081761599396455,0.9913240286684271,1.0081761599396455,27757.881,0.2038,1358753.8934,,1.2699999629131944,0.15400,5,5,0.14000
20240823,20240826,SHSE.603665,603665.SH,康隆达,1,1.008011205432937,1.0008106017732503,1.0098113563478588,1.0008106017732503,1.0098113563478588,45299.662,2.1516,212138.2509,,13.017995679567777,0.26400,5,5,0.24000
20240823,20240826,SZSE.301348,301348.SZ,蓝箭电子,2,1.0075160913035277,1.0006138464440673,1.0092416525183927,1.0006138464440673,1.0092416525183927,206847.655,6.93,443000.0,,18.412892051113275,0.24200,5,5,0.22000
20240823,20240826,SHSE.688410,688410.SH,山外山,3,1.0074197321260139,0.9988681380871534,1.009557630635729,0.9988681380871534,1.009557630635729,108699.249,5.2108,284043.0311,,8.778481512022656,0.20900,5,5,0.19000
20240823,20240826,SZSE.301511,301511.SZ,德福科技,4,1.0069240143369176,1.0000530088662516,1.008641765704584,1.0000530088662516,1.008641765704584,100154.306,2.6742,627800.712,,9.950786619892853,0.17600,5,5,0.16000
20240823,20240826,SHSE.688573,688573.SH,信宇人,5,1.0068721373325786,1.0004274665157518,1.0084833050367854,1.0004274665157518,1.0084833050367854,33735.945,5.3667,133728.0028,,13.679999870829063,0.15400,5,5,0.14000
20240826,20240827,SHSE.600719,600719.SH,大连热电,1,1.0075491985668488,1.0008084103337733,1.0092343956251177,1.0008084103337733,1.0092343956251177,18373.679,0.9101,201895.2004,,4.989999989592488,0.26400,5,5,0.24000
20240826,20240827,SZSE.300003,300003.SZ,乐普医疗,2,1.00729323024703,1.0009918913822364,1.0088685649632283,1.0009918913822364,1.0088685649632283,1058408.883,6.724899768829346,1805386.1722,0.4329400062561035,9.277306220581146,0.24200,5,5,0.22000
20240826,20240827,SHSE.688410,688410.SH,山外山,3,1.0072348481991327,1.000051291721667,1.009030737318499,1.000051291721667,1.009030737318499,67004.782,3.3365,278580.6651,,8.609664559868376,0.20900,5,5,0.19000
20240826,20240827,SZSE.301348,301348.SZ,蓝箭电子,4,1.0068750895719405,1.0004248538563076,1.0084876485008485,1.0004248538563076,1.0084876485008485,115816.184,3.9386,442000.0,,18.37132796070444,0.17600,5,5,0.16000
20240826,20240827,SHSE.600060,600060.SH,海信视像,5,1.0067011125777863,0.9988685649632284,1.0086592494814255,0.9988685649632284,1.0086592494814255,560331.159,2.8231000900268555,1977682.5983,0.7318099737167358,14.560029822811119,0.15400,5,5,0.14000
20240827,20240828,SHSE.603665,603665.SH,康隆达,1,1.007294568087514,1.0009994341757826,1.0088683515654469,1.0009994341757826,1.0088683515654469,65357.317,2.9284,222023.9906,,13.624640245231364,0.26400,5,5,0.24000
20240827,20240828,SHSE.600719,600719.SH,大连热电,2,1.0070965673330818,1.0008091286307055,1.0086684270086759,1.0008091286307055,1.0086684270086759,284378.237,13.8681,207559.5948,,5.129999989300494,0.24200,5,5,0.22000
20240827,20240828,SHSE.688410,688410.SH,山外山,3,1.0066762353828744,1.000238966427763,1.008285552621652,1.000238966427763,1.008285552621652,44163.845,2.2099,276652.7712,,8.550082106166863,0.20900,5,5,0.19000
20240827,20240828,SZSE.301348,301348.SZ,蓝箭电子,4,1.0066135043379858,1.0006193889098454,1.0081120331950209,1.0006193889098454,1.0081120331950209,137776.461,4.8404,420400.0,,17.473543607873633,0.17600,5,5,0.16000
20240827,20240828,SZSE.300496,300496.SZ,中科创达,5,1.006422218030932,1.0004249339871747,1.007921539041871,1.0004249339871747,1.007921539041871,1056277.78,8.755399703979492,1483215.6576,1.5599499940872192,32.07290736041326,0.15400,5,5,0.14000
20240828,20240829,SHSE.600719,600719.SH,大连热电,1,1.0081998868351567,1.0009994341757826,1.01,1.0009994341757826,1.01,209301.239,10.4567,198658.4036,,4.909999989759342,0.26400,5,5,0.24000
20240828,20240829,SZSE.301487,301487.SZ,盟固利,2,1.0076685778951342,1.0006212749905696,1.0094304036212751,1.0006212749905696,1.0094304036212751,364626.736,8.4339,728032.4378,,15.840000739464395,0.24200,5,5,0.22000
20240828,20240829,SHSE.688410,688410.SH,山外山,3,1.0074355714824594,1.0002408525084874,1.0092342512259525,1.0002408525084874,1.0092342512259525,40553.571,2.0622,272475.6678,,8.42098678981359,0.20900,5,5,0.19000
20240828,20240829,SHSE.603665,603665.SH,康隆达,4,1.0073276876650321,1.0004332327423615,1.0090513013956999,1.0004332327423615,1.0090513013956999,45225.366,2.038,222023.9906,,13.624640245231364,0.17600,5,5,0.16000
20240828,20240829,SZSE.300775,300775.SZ,三角防务,5,1.0070953602414185,1.000041116559789,1.0088589211618257,1.000041116559789,1.0088589211618257,289471.927,2.5147,1189609.8147,,21.4623594756908,0.15400,5,5,0.14000
20240829,20240830,SHSE.600719,600719.SH,大连热电,1,1.0078588079969824,1.0008104488872125,1.0096208977744248,1.0008104488872125,1.0096208977744248,150397.366,7.5754,201895.2004,,4.989999989592488,0.26400,5,5,0.24000
20240829,20240830,SHSE.603665,603665.SH,康隆达,2,1.0075178423236515,1.0006220294228594,1.0092417955488495,1.0006220294228594,1.0092417955488495,33596.923,1.5519,218782.7645,,13.425740387636745,0.24200,5,5,0.22000
20240829,20240830,SZSE.301348,301348.SZ,蓝箭电子,3,1.0071377593360997,1.000238023387401,1.0088626933232743,1.000238023387401,1.0088626933232743,87240.63,3.0418,432600.0,,17.9806255108614,0.20900,5,5,0.19000
20240829,20240830,SHSE.688639,688639.SH,华恒生物,4,1.0069477555639381,1.0000499811391927,1.0086721991701244,1.0000499811391927,1.0086721991701244,135833.622,1.91,700892.1591,,30.253694921608446,0.17600,5,5,0.16000
20240829,20240830,SZSE.301391,301391.SZ,卡莱特,5,1.0065575254620898,0.998868351565447,1.0084798189362505,0.998868351565447,1.0084798189362505,108707.712,7.5608,281528.885,,29.53439261576142,0.15400,5,5,0.14000
20240830,20240902,SHSE.600719,600719.SH,大连热电,1,1.0077092417955489,1.0008095058468502,1.0094341757827234,1.0008095058468502,1.0094341757827234,134299.19,6.5393,204727.3976,,5.05999998944649,0.26400,5,5,0.24000
20240830,20240902,SHSE.603665,603665.SH,康隆达,2,1.0075192380233875,1.0006214635986421,1.0092436816295738,1.0006214635986421,1.0092436816295738,55707.327,2.5215,222348.1132,,13.644530230990824,0.24200,5,5,0.22000
20240830,20240902,SZSE.300573,300573.SZ,兴齐眼药,3,1.0073285929837799,1.0004302150132025,1.0090531874764241,1.0004302150132025,1.0090531874764241,940975.428,8.0721,1501623.7144,,40.57665391839488,0.20900,5,5,0.19000
20240830,20240902,SZSE.301391,301391.SZ,卡莱特,4,1.0071386269332328,1.0002423613730669,1.0088626933232743,1.0002423613730669,1.0088626933232743,64575.719,4.2968,289225.0847,,30.341778981565227,0.17600,5,5,0.16000
20240830,20240902,SHSE.688639,688639.SH,华恒生物,5,1.0069474160694079,1.000048283666541,1.0086721991701244,1.000048283666541,1.0086721991701244,145041.208,2.0307,712550.835,,30.756936422261425,0.15400,5,5,0.14000
20240902,20240903,SZSE.300573,300573.SZ,兴齐眼药,1,1.0074057724957557,1.0008092812676854,1.0090548953027731,1.0008092812676854,1.0090548953027731,830723.174,7.4477,1424004.6468,,38.47924295385943,0.26400,5,5,0.24000
20240902,20240903,SHSE.600719,600719.SH,大连热电,2,1.0069375966798717,1.0000530088662516,1.0086587436332768,1.0000530088662516,1.0086587436332768,116510.193,5.6307,203918.1984,,5.039999989488204,0.24200,5,5,0.22000
20240902,20240903,SZSE.300641,300641.SZ,正丹股份,3,1.006874627428787,1.0004323712507075,1.0084851914733068,1.0004323712507075,1.0084851914733068,705995.672,7.294,946576.4862,,17.057449378959117,0.20900,5,5,0.19000
20240902,20240903,SHSE.601005,601005.SH,重庆钢铁,4,1.006757970194303,0.9945293340879079,1.0098151292209017,0.9945293340879079,1.0098151292209017,25601.002,0.2924,936453.238,,1.049999999047233,0.17600,5,5,0.16000
20240902,20240903,SHSE.688639,688639.SH,华恒生物,5,1.0066868515374459,1.00024052065648,1.0082984342576873,1.00024052065648,1.0082984342576873,105878.967,1.5465,675517.3941,,29.15840459665785,0.15400,5,5,0.14000
20240903,20240904,SZSE.300573,300573.SZ,兴齐眼药,1,1.007556402036583,1.0008067131812182,1.0092438242504242,1.0008067131812182,1.0092438242504242,489790.12,4.4783,1417899.7764,,38.31427804653642,0.26400,5,5,0.24000
20240903,20240904,SHSE.600719,600719.SH,大连热电,2,1.0073662832359043,1.0006179521025835,1.0090533660192345,1.0006179521025835,1.0090533660192345,75741.145,3.7237,203513.5988,,5.0299999895090615,0.24200,5,5,0.22000
20240903,20240904,SZSE.300641,300641.SZ,正丹股份,3,1.0071762775787292,1.000429756741467,1.0088629077880444,1.000429756741467,1.0088629077880444,405386.817,4.2564,948707.2155,,17.09584543833775,0.20900,5,5,0.19000
20240903,20240904,SHSE.688639,688639.SH,华恒生物,4,1.0064924759570055,1.0000429945313973,1.0081048463134075,1.0000429945313973,1.0081048463134075,98076.849,1.4322,684204.2506,,29.53336885204634,0.17600,5,5,0.16000
20240903,20240904,SHSE.603665,603665.SH,康隆达,5,1.0063616820667547,0.9986799924570997,1.0082821044691683,0.9986799924570997,1.0082821044691683,36336.773,1.6285,225265.2167,,13.823540102825982,0.15400,5,5,0.14000
20240904,20240905,SHSE.600719,600719.SH,大连热电,1,1.007896342383107,1.0009900075414782,1.0096229260935143,1.0009900075414782,1.0096229260935143,62482.247,3.1233,199063.0032,,4.919999989738485,0.26400,5,5,0.24000
20240904,20240905,SZSE.300573,300573.SZ,兴齐眼药,2,1.0077076923076924,1.0008084464555054,1.009432503770739,1.0008084464555054,1.009432503770739,358755.11,3.3054,1405341.1856,,37.97492166575764,0.24200,5,5,0.22000
20240904,20240905,SZSE.300641,300641.SZ,正丹股份,3,1.007513499245852,1.0006217948717948,1.0092364253393664,1.0006217948717948,1.0092364253393664,362715.943,3.8267,948707.2155,,17.09584543833775,0.20900,5,5,0.19000
20240904,20240905,SHSE.603665,603665.SH,康隆达,4,1.0068378205128206,1.0002449095022625,1.00848604826546,1.0002449095022625,1.00848604826546,41397.356,1.8482,226723.7685,,13.91304503874356,0.17600,5,5,0.16000
20240904,20240905,SHSE.600686,600686.SH,金龙汽车,5,1.0066787330316742,0.9975490196078431,1.008961161387632,0.9975490196078431,1.008961161387632,1078981.122,12.0268,889138.7971,,12.295636725649903,0.15400,5,5,0.14000
20240905,20240906,SHSE.600719,600719.SH,大连热电,1,1.0078570135746607,1.0008009049773756,1.0096210407239818,1.0008009049773756,1.0096210407239818,66478.86,3.354,199872.2024,,4.939999989696772,0.26400,5,5,0.24000
20240905,20240906,SZSE.300573,300573.SZ,兴齐眼药,2,1.007516628959276,1.000614819004525,1.009242081447964,1.000614819004525,1.009242081447964,483113.969,4.3818,1421388.2738,,38.40854370786385,0.24200,5,5,0.22000
20240905,20240906,SHSE.688426,688426.SH,康为世纪,3,1.0071763574660635,1.000429298642534,1.0088631221719457,1.000429298642534,1.0088631221719457,12531.287,2.0375,188539.468,,16.760000748000124,0.20900,5,5,0.19000
20240905,20240906,SZSE.300641,300641.SZ,正丹股份,4,1.0069865761689292,1.0002420814479638,1.0086726998491704,1.0002420814479638,1.0086726998491704,284388.495,2.9867,956164.768,,17.23023164616298,0.17600,5,5,0.16000
20240905,20240906,SHSE.603665,603665.SH,康隆达,5,1.0067969834087482,1.00005580693816,1.008482277526395,1.00005580693816,1.008482277526395,48951.061,2.1571,230127.0559,,14.12188988921791,0.15400,5,5,0.14000
20240906,20240909,SZSE.300573,300573.SZ,兴齐眼药,1,1.0074030914231857,1.0008081055607918,1.009051837888784,1.0008081055607918,1.009051837888784,349819.817,3.2606,1377607.6312,,37.22550965820453,0.26400,5,5,0.24000
20240906,20240909,SHSE.600719,600719.SH,大连热电,2,1.0070674081055606,1.0006150801131009,1.0086804901036757,1.0006150801131009,1.0086804901036757,65058.136,3.3025,195017.0072,,4.819999989947053,0.24200,5,5,0.22000
20240906,20240909,SHSE.688639,688639.SH,华恒生物,3,1.0068740056550425,1.000432233741753,1.0084844486333648,1.000432233741753,1.0084844486333648,107157.127,1.6325,643513.1859,,27.776957339963396,0.20900,5,5,0.19000
20240906,20240909,SHSE.688426,688426.SH,康为世纪,4,1.006386465598492,1.0002414703110272,1.0079227144203582,1.0002414703110272,1.0079227144203582,10446.816,1.7195,184039.7194,,16.36000073014809,0.17600,5,5,0.16000
20240906,20240909,SHSE.600322,600322.SH,津投城开,5,1.0054152686145148,0.9967954759660698,1.0075702167766258,0.9967954759660698,1.0075702167766258,27209.43,1.8933,143741.0,,1.3000000393579878,0.15400,5,5,0.14000
20240909,20240910,SZSE.300573,300573.SZ,兴齐眼药,1,1.0080077329309696,1.0008081855903432,1.009807619766126,1.0008081855903432,1.009807619766126,367707.95,3.5282,1348478.6777,,36.438391386120436,0.26400,5,5,0.24000
20240909,20240910,SHSE.600719,600719.SH,大连热电,2,1.00751833270464,1.0006169370049038,1.0092436816295738,1.0006169370049038,1.0092436816295738,56822.771,2.9268,196230.806,,4.849999989884482,0.24200,5,5,0.22000
20240909,20240910,SHSE.688639,688639.SH,华恒生物,3,1.0072606563560922,0.998868351565447,1.0093587325537534,0.998868351565447,1.0093587325537534,78812.111,1.2347,640541.3666,,27.64868009469891,0.20900,5,5,0.19000
20240909,20240910,SHSE.603819,603819.SH,神力股份,4,1.006917276499434,1.0000560165975105,1.008632591474915,1.0000560165975105,1.008632591474915,15543.22,0.9161,169176.3553,,7.7318907935343155,0.17600,5,5,0.16000
20240909,20240910,SHSE.688426,688426.SH,康为世纪,5,1.0062670690305546,1.0004187099207846,1.007729158807997,1.0004187099207846,1.007729158807997,18257.843,2.947,189214.4303,,16.820000750677927,0.15400,5,5,0.14000
20240910,20240911,SHSE.600686,600686.SH,金龙汽车,1,1.0068306299509617,0.9986797434930215,1.0088683515654469,0.9986797434930215,1.0088683515654469,139847.085,1.6542,845398.9046,,11.69077072543648,0.26400,5,5,0.24000
20240910,20240911,SHSE.600719,600719.SH,大连热电,2,1.0067634100339495,1.0006144850999623,1.0083006412674462,1.0006144850999623,1.0083006412674462,49322.834,2.544,195017.0072,,4.819999989947053,0.24200,5,5,0.22000
20240910,20240911,SHSE.601992,601992.SH,金隅集团,3,1.0058574122972463,0.998491135420596,1.007698981516409,0.998491135420596,1.007698981516409,38815.462,0.3382,1473532.4165,,1.3371491324723848,0.20900,5,5,0.19000
20240910,20240911,SHSE.600527,600527.SH,江南高纤,4,1.0052387778196907,0.990946812523576,1.0088117691437195,0.990946812523576,1.0088117691437195,5765.157,0.2447,235519.4827,,1.328950580251607,0.17600,5,5,0.16000
20240910,20240911,SZSE.300573,300573.SZ,兴齐眼药,5,1.003438702376462,0.983779705771407,1.0083534515277255,0.983779705771407,1.0083534515277255,364402.986,3.5578,1339757.4342,,36.20272723280185,0.15400,5,5,0.14000
20240911,20240912,SZSE.300573,300573.SZ,兴齐眼药,1,1.0077078024877497,1.0008081417263475,1.0094327176781002,1.0008081417263475,1.0094327176781002,290122.598,2.8265,1330512.916,,35.95292323028414,0.26400,5,5,0.24000
20240911,20240912,SHSE.600719,600719.SH,大连热电,2,1.0072164719185828,1.0006206181681114,1.0088654353562005,1.0006206181681114,1.0088654353562005,47175.14,2.4506,191780.2104,,4.7399999901139065,0.24200,5,5,0.22000
