anchor,starts,annual_min,annual_median,annual_max,sharpe_min,sharpe_median,max_drawdown_max
20250701,7,2.8842991378762233,2.9033435122950726,3.113137178503444,2.4112933490454904,2.4307029689905213,0.19840058855464382
20251009,7,1.5103598091243606,1.6801145253839236,1.9750731228719403,2.177240987474252,2.2621364400973727,0.1983619821100199
20260105,7,1.5227336989269173,1.9970339614252917,2.475013359461051,2.291866244193128,2.5979909151451865,0.1982211659924169
