case_name,dd_soft,dd_hard,dd_recover,dd_soft_scale,dd_hard_scale,full_annual,full_sharpe,full_max_drawdown,full_avg_invested_pct,recent60_annual,recent60_sharpe,recent60_max_drawdown,late_min_annual,late_median_annual,signal_rows,signal_days,latest_signal_date,latest_buy_date
tp060_pos86_dd0509_s7050,0.05,0.09,0.03,0.7,0.5,4.558365195146958,1.9124285440529118,0.3689226441618959,0.35524029183673456,0.5565653243136334,1.1822989564213118,0.1877438925704331,1.6738154839399872,1.8114845518028804,496,496,20260622,20260623
tp060_pos86_dd0510_s8060,0.05,0.1,0.03,0.8,0.6,5.672003877772274,1.9195913849296435,0.39978338127223867,0.3819606102040815,0.45244150509577374,0.9179515377201388,0.20870773731428197,1.6919606831129868,1.914374761115547,496,496,20260622,20260623
tp060_pos86_dd0612_s8060,0.06,0.12,0.03,0.8,0.6,6.207883177457994,1.910212445910216,0.4045779885885325,0.38651634897959214,0.38747525950477407,0.7763743000678796,0.22087044607961234,1.6363812808047913,1.8523050298326538,496,496,20260622,20260623
tp060_pos86_dd0612_s8565,0.06,0.12,0.03,0.85,0.65,6.623937987246193,1.9088006999897316,0.41880498339488587,0.39887624489795925,0.3745284126694914,0.7389444650483775,0.224626296113883,1.7571181957465647,2.0035953043108443,496,496,20260622,20260623
tp060_pos86_dd0714_s8060,0.07,0.14,0.04,0.8,0.6,7.032804185830126,1.962893172026008,0.39935414913565426,0.39748648979591844,0.38747525950477407,0.7763743000678796,0.22087044607961234,1.7581068916311577,2.056733258673614,496,496,20260622,20260623
tp060_pos86_dd0814_s8565,0.08,0.14,0.04,0.85,0.65,7.551559640891889,1.9509581839444796,0.4188085210229642,0.4073474040816326,0.34158023025086076,0.669888341899154,0.2296627963347647,1.729822634036982,2.081738285974066,496,496,20260622,20260623
