case_name,dd_risk_mode,dd_soft,dd_hard,dd_recover,dd_soft_scale,dd_hard_scale,start_name,start,returncode,annual,pnl_ratio,sharpe,max_drawdown,win_ratio,open_count,close_count,log_file,avg_invested_pct,ge80_ratio,max_active_positions,exposure_points
tp060_pos86_dd0612_s8565,1,0.06,0.12,0.03,0.85,0.65,full_20240605,2024-06-05 09:00:00,0,6.623937987246193,13.592683705335338,1.9088006999897316,0.41880498339488587,0.5841584158415841,203,202,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_pos86_tp060_dd_neighborhood_20260624\logs\tp060_pos86_dd0612_s8565_full_20240605.log,0.39887624489795925,0.26326530612244897,1,490
tp060_pos86_dd0612_s8565,1,0.06,0.12,0.03,0.85,0.65,recent60_20260324,2026-03-24 09:00:00,0,0.3745284126694914,0.09440168209751564,0.7389444650483775,0.224626296113883,0.5238095238095238,22,21,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_pos86_tp060_dd_neighborhood_20260624\logs\tp060_pos86_dd0612_s8565_recent60_20260324.log,0.4661445818181818,0.36363636363636365,1,55
tp060_pos86_dd0612_s8565,1,0.06,0.12,0.03,0.85,0.65,late_20250701,2025-07-01 09:00:00,0,3.2431257704584104,3.1809288378742764,2.5530380932016303,0.22518041111547726,0.5981308411214953,108,107,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_pos86_tp060_dd_neighborhood_20260624\logs\tp060_pos86_dd0612_s8565_late_20250701.log,0.43810639826839826,0.37662337662337664,1,231
tp060_pos86_dd0612_s8565,1,0.06,0.12,0.03,0.85,0.65,late_20251009,2025-10-09 09:00:00,0,2.0035953043108443,1.4162399685265694,2.4548324392816943,0.2252768253267703,0.5866666666666667,76,75,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_pos86_tp060_dd_neighborhood_20260624\logs\tp060_pos86_dd0612_s8565_late_20251009.log,0.44581460606060597,0.4121212121212121,1,165
tp060_pos86_dd0612_s8565,1,0.06,0.12,0.03,0.85,0.65,late_20260105,2026-01-05 09:00:00,0,1.7571181957465647,0.8183838171970301,2.434777771786557,0.22527889321689729,0.625,49,48,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_pos86_tp060_dd_neighborhood_20260624\logs\tp060_pos86_dd0612_s8565_late_20260105.log,0.44292464761904765,0.4,1,105
tp060_pos86_dd0714_s8060,1,0.07,0.14,0.04,0.8,0.6,full_20240605,2024-06-05 09:00:00,0,7.032804185830126,14.431699548456889,1.962893172026008,0.39935414913565426,0.5841584158415841,203,202,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_pos86_tp060_dd_neighborhood_20260624\logs\tp060_pos86_dd0714_s8060_full_20240605.log,0.39748648979591844,0.2795918367346939,1,490
tp060_pos86_dd0714_s8060,1,0.07,0.14,0.04,0.8,0.6,recent60_20260324,2026-03-24 09:00:00,0,0.38747525950477407,0.09766499691627183,0.7763743000678796,0.22087044607961234,0.5238095238095238,22,21,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_pos86_tp060_dd_neighborhood_20260624\logs\tp060_pos86_dd0714_s8060_recent60_20260324.log,0.46101225454545447,0.36363636363636365,1,55
tp060_pos86_dd0714_s8060,1,0.07,0.14,0.04,0.8,0.6,late_20250701,2025-07-01 09:00:00,0,3.1708071736037025,3.1099971730140425,2.546823705153984,0.2220616046122825,0.5981308411214953,108,107,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_pos86_tp060_dd_neighborhood_20260624\logs\tp060_pos86_dd0714_s8060_late_20250701.log,0.43505653246753245,0.3939393939393939,1,231
tp060_pos86_dd0714_s8060,1,0.07,0.14,0.04,0.8,0.6,late_20251009,2025-10-09 09:00:00,0,2.056733258673614,1.453800495172034,2.5071446262966925,0.22187657854038387,0.5866666666666667,76,75,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_pos86_tp060_dd_neighborhood_20260624\logs\tp060_pos86_dd0714_s8060_late_20251009.log,0.4465761454545453,0.43636363636363634,1,165
tp060_pos86_dd0714_s8060,1,0.07,0.14,0.04,0.8,0.6,late_20260105,2026-01-05 09:00:00,0,1.7581068916311577,0.8188443056912242,2.459978927174339,0.2215752188214195,0.625,49,48,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_pos86_tp060_dd_neighborhood_20260624\logs\tp060_pos86_dd0714_s8060_late_20260105.log,0.44164768571428586,0.4,1,105
tp060_pos86_dd0814_s8565,1,0.08,0.14,0.04,0.85,0.65,full_20240605,2024-06-05 09:00:00,0,7.551559640891889,15.496214167200069,1.9509581839444796,0.4188085210229642,0.5841584158415841,203,202,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_pos86_tp060_dd_neighborhood_20260624\logs\tp060_pos86_dd0814_s8565_full_20240605.log,0.4073474040816326,0.28775510204081634,1,490
tp060_pos86_dd0814_s8565,1,0.08,0.14,0.04,0.85,0.65,recent60_20260324,2026-03-24 09:00:00,0,0.34158023025086076,0.08609693474816217,0.669888341899154,0.2296627963347647,0.5238095238095238,22,21,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_pos86_tp060_dd_neighborhood_20260624\logs\tp060_pos86_dd0814_s8565_recent60_20260324.log,0.4724502,0.36363636363636365,1,55
tp060_pos86_dd0814_s8565,1,0.08,0.14,0.04,0.85,0.65,late_20250701,2025-07-01 09:00:00,0,3.293978578989972,3.2308063870641366,2.5517605108808437,0.230282726414293,0.5981308411214953,108,107,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_pos86_tp060_dd_neighborhood_20260624\logs\tp060_pos86_dd0814_s8565_late_20250701.log,0.4428943939393939,0.4025974025974026,1,231
tp060_pos86_dd0814_s8565,1,0.08,0.14,0.04,0.85,0.65,late_20251009,2025-10-09 09:00:00,0,2.081738285974066,1.4714752815926273,2.4808826933813766,0.22970023508244364,0.5866666666666667,76,75,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_pos86_tp060_dd_neighborhood_20260624\logs\tp060_pos86_dd0814_s8565_late_20251009.log,0.4524241454545454,0.4484848484848485,1,165
tp060_pos86_dd0814_s8565,1,0.08,0.14,0.04,0.85,0.65,late_20260105,2026-01-05 09:00:00,0,1.729822634036982,0.805670815852841,2.3879589267188037,0.2293747626923228,0.625,49,48,D:\work\quant\quant_mcp\quant\data_file\reports\strategy_agent_goal_high_annual_20260623\top1_no_delist_rerun_20260624\diversification_tune_20260624\strict_sync_liquidity_neighborhood_20260624\formal_horizon_entry_confirmation_20260624\dynamic_h2_m3_pos86_tp060_dd_neighborhood_20260624\logs\tp060_pos86_dd0814_s8565_late_20260105.log,0.4475520380952382,0.4,1,105
