variant,reason,full_annual,full_sharpe,full_max_drawdown,late_min_annual
base,原始信号,4.558365195146958,1.9124285440529118,0.3689226441618959,1.6738154839399872
drop_top_1pct,去最高 1% 代理信号 5 条,4.061336583532057,1.855220752562604,0.3689226441618959,1.6738154839399872
drop_top_day,去最高代理信号日 20240925,4.558365195146958,1.9124285440529118,0.3689226441618959,1.6738154839399872
drop_top_month,去最高代理月份 202409,4.323747915986612,1.9029350246939751,0.3689694325084593,1.6738154839399872
drop_top_stock,去最高代理股票 300573.SZ,4.541009923790238,1.9114904393012493,0.3689383825186887,1.6738154839399872
