case_name,dd_risk_mode,dd_soft,dd_hard,dd_recover,dd_soft_scale,dd_hard_scale,full_annual,full_sharpe,full_max_drawdown,full_avg_invested_pct,recent60_annual,recent60_sharpe,recent60_max_drawdown,late_min_annual,late_median_annual,signal_rows,signal_days,latest_signal_date,latest_buy_date
pos76_sl06_dd0510_s8060,1,0.05,0.1,0.03,0.8,0.6,3.265574692401732,1.9380384462997988,0.37448277935634006,0.3397502571428571,0.4718527220448117,1.0760986164186475,0.1929432808436349,1.6227877185623156,1.6746185190164236,496,496,20260622,20260623
pos76_sl06_dd0612_s8060,1,0.06,0.12,0.03,0.8,0.6,3.956402079332387,2.0249183653769443,0.3700573273809636,0.3509590918367345,0.44787470307096405,1.0146745220820734,0.1975333940527591,1.6187553885086623,1.6531163619772524,496,496,20260622,20260623
pos76_sl06_dd0612_s8565,1,0.06,0.12,0.03,0.85,0.65,3.782162206726705,1.9812435326260887,0.3887695573612536,0.36002116938775514,0.4110145649631689,0.9095865395631861,0.20597319070581133,1.5972425346047099,1.6857675299769506,496,496,20260622,20260623
pos76_sl06_dd0714_s8060,1,0.07,0.14,0.04,0.8,0.6,3.7890284793023903,1.977717640876206,0.38590340369371656,0.35180493877551006,0.4014811304184812,0.905548867882731,0.20632192122254817,1.5841007681120465,1.7420956700845245,496,496,20260622,20260623
pos76_sl06_dd0814_s8565,1,0.08,0.14,0.04,0.85,0.65,3.922455140100289,1.9785276626629582,0.4041954260367873,0.36359335510204094,0.3672263635669494,0.810695122636276,0.21318249852124188,1.6132134320348672,1.764862440719316,496,496,20260622,20260623
pos76_sl06_no_dd,0,,,,,,4.769152485280037,1.9233910408877484,0.49840935220381793,0.412664124489796,0.7858552944656485,1.5235247086938295,0.24742630833946486,1.6326266114010741,1.8210533379567369,496,496,20260622,20260623
