case_name,target_pct,full_annual,full_sharpe,full_max_drawdown,full_avg_invested_pct,recent60_annual,recent60_sharpe,recent60_max_drawdown,late_min_annual,late_median_annual,signal_rows,signal_days,latest_signal_date,latest_buy_date
no_dd_pos58_sl06,0.58,2.6741704155080974,2.052612778545228,0.40516891069482036,0.31520693469387756,0.18067992333116376,0.47812038146244557,0.19414363010201977,1.1804335905032604,1.2403856237853939,496,496,20260622,20260623
no_dd_pos62_sl06,0.62,3.0613926326389653,2.0257627041404205,0.42710705342488103,0.3369093306122447,0.19820185089493517,0.48666537053028625,0.20536240997734787,1.2597672173422312,1.3925352750915474,496,496,20260622,20260623
no_dd_pos66_sl06,0.66,3.5054738731612995,2.002328817716043,0.44830391194727703,0.3587203571428571,0.7387819857273995,1.6576806450150365,0.21803866375663736,1.3467235560274684,1.497776864218065,496,496,20260622,20260623
no_dd_pos70_sl06,0.7,3.9698664612311965,1.9686000561823673,0.46872757007112104,0.3802395530612247,0.7524591917279544,1.5897485026434406,0.23051116575247188,1.5128323528222383,1.6035355191685117,496,496,20260622,20260623
no_dd_pos72_sl06,0.72,4.214060130844464,1.9508629386104641,0.4787118623084766,0.3909123285714285,0.7729181550226594,1.5856423286866896,0.2351677517185942,1.5484481844771503,1.7125801323624823,496,496,20260622,20260623
no_dd_pos74_sl06,0.74,4.48456443352205,1.9374288333974228,0.4886871626221298,0.4017849183673466,0.7801855446127152,1.5545514233283855,0.24126983969098406,1.5938043878072303,1.764986149338879,496,496,20260622,20260623
no_dd_pos76_sl06,0.76,4.769152485280037,1.9233910408877484,0.49840935220381793,0.412664124489796,0.7858552944656485,1.5235247086938295,0.24742630833946486,1.6326266114010741,1.8210533379567369,496,496,20260622,20260623
